Rk,Name,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
881,Fred McGriff*\mcgrifr01,40,TBD,AL,27,81,72,7,13,3,0,2,7,0,0,9,19,.181,.272,.306,.577,53,22,1,0,0,0,2,D/3
882,Cody McKay*\mckayco01,30,STL,NL,35,79,74,7,17,2,0,0,6,0,0,2,14,.230,.269,.257,.526,38,19,3,2,1,0,0,2/531
883,Marty McLeary\mcleama01,29,SDP,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
884,Mark McLemore#\mclemma01,39,OAK,AL,77,295,250,29,62,14,0,2,21,0,2,41,33,.248,.355,.328,.683,81,82,4,1,2,1,3,45/7
885,Billy McMillon*\mcmilbi01,32,OAK,AL,52,102,92,10,17,4,0,3,11,0,1,8,22,.185,.255,.326,.581,51,30,2,1,0,1,0,7/D39
886,Dallas McPherson*\mcpheda01,23,ANA,AL,16,43,40,5,9,1,0,3,6,1,0,3,17,.225,.279,.475,.754,94,19,0,0,0,0,0,5
887,Brian Meadows\meadobr01,28,PIT,NL,68,4,3,0,0,0,0,0,1,0,0,1,3,.000,.250,.000,.250,-26,0,0,0,0,0,0,1
888,Gil Meche\mechegi01,25,SEA,AL,23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
889,Jim Mecir#\mecirji01,34,OAK,AL,65,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
890,Adam Melhuse#\melhuad01,32,OAK,AL,69,231,214,23,55,11,0,11,31,0,1,16,47,.257,.309,.463,.771,99,99,4,0,1,0,1,2/53
891,Kevin Mench\menchke01,26,TEX,AL,125,481,438,69,122,30,3,26,71,0,0,33,63,.279,.335,.539,.874,116,236,6,6,0,4,2,*97D/8
892,Ramiro Mendoza\mendora01,32,BOS,AL,27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
893,Frank Menechino\menecfr01,33,TOT,AL,85,311,269,40,74,13,4,9,26,0,2,37,52,.275,.371,.454,.824,111,122,5,4,1,0,1,4D6/51
894,Frank Menechino\menecfr01,33,OAK,AL,13,35,33,0,3,0,0,0,1,0,0,1,8,.091,.143,.091,.234,-37,3,2,1,0,0,0,4
895,Frank Menechino\menecfr01,33,TOR,AL,72,276,236,40,71,13,4,9,25,0,2,36,44,.301,.400,.504,.904,130,119,3,3,1,0,1,4D6/51
896,Kent Mercker*\merckke01,36,CHC,NL,71,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
897,Lou Merloni\merlolo01,33,CLE,AL,71,214,190,25,55,12,1,4,28,1,2,14,41,.289,.343,.426,.769,105,81,9,3,4,3,1,35/47D
898,Jose Mesa\mesajo01,38,PIT,NL,70,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
899,Dan Meyer\meyerda02,22,ATL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
900,Dan Miceli\micelda01,33,HOU,NL,74,2,2,0,1,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,160,1,0,0,0,0,0,1
901,Jason Michaels\michaja01,28,PHI,NL,115,346,299,44,82,12,0,10,40,2,2,42,80,.274,.364,.415,.779,98,124,3,2,0,3,1,879/D
902,Doug Mientkiewicz*\mientdo01,30,TOT,AL,127,447,391,47,93,24,1,6,35,2,3,48,56,.238,.326,.350,.676,75,137,12,4,2,2,2,*3/4
903,Doug Mientkiewicz*\mientdo01,30,MIN,AL,78,328,284,34,70,18,0,5,25,2,2,38,38,.246,.340,.363,.703,83,103,9,3,2,1,2,3
904,Doug Mientkiewicz*\mientdo01,30,BOS,AL,49,119,107,13,23,6,1,1,10,0,1,10,18,.215,.286,.318,.603,54,34,3,1,0,1,0,3/4
905,Aaron Miles#\milesaa01,27,COL,NL,134,566,522,75,153,15,3,6,47,12,7,29,53,.293,.329,.368,.697,72,192,12,2,7,6,0,*4
906,Kevin Millar\millake01,32,BOS,AL,150,588,508,74,151,36,0,18,74,1,1,57,91,.297,.383,.474,.857,117,241,16,17,0,6,0,397/D
907,Corky Miller\milleco01,28,CIN,NL,13,49,39,2,1,0,0,0,3,0,0,6,12,.026,.204,.026,.230,-34,1,3,3,0,1,0,2
908,Damian Miller\milleda02,34,OAK,AL,110,442,397,39,108,25,0,9,58,0,1,39,87,.272,.339,.403,.742,94,160,19,2,2,2,0,*2
909,Justin Miller\milleju01,26,TOR,AL,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
910,Matt Miller\millema02,32,CLE,AL,57,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
911,Trever Miller\milletr02,31,TBD,AL,60,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
912,Wade Miller\millewa04,27,HOU,NL,16,35,27,2,7,0,0,0,3,0,0,0,6,.259,.259,.259,.519,35,7,0,0,8,0,0,1
913,Kevin Millwood\millwke01,29,PHI,NL,25,53,46,0,8,2,0,0,1,0,0,2,26,.174,.208,.217,.426,9,10,1,0,5,0,0,1
914,Eric Milton*\miltoer01,28,PHI,NL,34,75,65,4,10,1,0,0,5,0,0,4,29,.154,.200,.169,.369,-5,11,0,0,5,1,0,1
915,Damon Minor*\minorda01,30,SFG,NL,24,74,58,8,14,2,0,0,6,0,0,12,18,.241,.405,.276,.681,81,16,2,4,0,0,0,3/D
916,Doug Mirabelli\mirabdo01,33,BOS,AL,59,182,160,27,45,12,0,9,32,0,0,19,46,.281,.368,.525,.893,124,84,5,3,0,0,0,2/D
917,Sergio Mitre\mitrese01,23,CHC,NL,13,19,15,0,1,1,0,0,0,0,0,1,8,.067,.125,.133,.258,-33,2,0,0,3,0,0,1
918,Chad Moeller\moellch01,29,MIL,NL,101,349,317,25,66,13,1,5,27,0,1,21,74,.208,.265,.303,.568,47,96,12,4,6,1,1,2
919,Dustan Mohr\mohrdu01,28,SFG,NL,117,324,263,52,72,20,1,7,28,0,3,46,64,.274,.394,.437,.831,115,115,5,8,4,3,3,97/8D
920,Bengie Molina\molinbe01,29,ANA,AL,97,363,337,36,93,13,0,10,54,0,1,18,35,.276,.313,.404,.717,88,136,18,2,2,4,1,2/D
921,Jose Molina\molinjo01,29,ANA,AL,73,218,203,26,53,10,2,3,25,4,1,10,52,.261,.296,.374,.670,76,76,6,0,5,0,0,2/3D
922,Yadier Molina\molinya01,21,STL,NL,51,151,135,12,36,6,0,2,15,0,1,13,20,.267,.329,.356,.684,78,48,4,0,2,1,3,2
923,Raul Mondesi\mondera01,33,TOT,MLB,34,147,133,10,32,9,0,3,15,0,3,13,31,.241,.313,.376,.689,79,50,2,1,0,0,0,79/8D
924,Raul Mondesi\mondera01,33,PIT,NL,26,110,99,8,28,8,0,2,14,0,2,11,27,.283,.355,.424,.779,102,42,1,0,0,0,0,79
925,Raul Mondesi\mondera01,33,ANA,AL,8,37,34,2,4,1,0,1,1,0,1,2,4,.118,.189,.235,.424,11,8,1,1,0,0,0,/8D
926,Craig Monroe\monrocr01,27,DET,AL,128,481,447,65,131,27,3,18,72,3,4,29,79,.293,.337,.488,.824,117,218,8,2,0,3,1,*798/D
927,Melvin Mora\morame01,32,BAL,AL,140,636,550,111,187,41,0,27,104,11,6,66,95,.340,.419,.562,.981,155,309,10,11,6,3,0,*5/D6
928,Mike Mordecai\mordemi01,36,FLA,NL,69,90,84,7,19,3,0,1,5,0,1,6,18,.226,.278,.298,.575,53,25,1,0,0,0,0,5/462
929,Orber Moreno\morenor01,27,NYM,NL,33,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
930,Justin Morneau*\morneju01,23,MIN,AL,74,312,280,39,76,17,0,19,58,0,0,28,54,.271,.340,.536,.875,122,150,4,2,0,2,8,3D
931,Matt Morris\morrima01,29,STL,NL,32,75,62,4,10,1,0,0,6,0,0,4,26,.161,.209,.177,.386,2,11,0,0,8,1,0,1
932,Damian Moss\mossda01,27,TBD,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
933,Guillermo Mota\motagu01,30,TOT,NL,78,12,12,1,2,1,0,0,1,0,0,0,7,.167,.167,.250,.417,8,3,0,0,0,0,0,1
934,Guillermo Mota\motagu01,30,LAD,NL,52,6,6,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
935,Guillermo Mota\motagu01,30,FLA,NL,26,6,6,1,2,1,0,0,1,0,0,0,2,.333,.333,.500,.833,117,3,0,0,0,0,0,1
936,Chad Mottola\mottoch01,32,BAL,AL,6,16,14,2,2,1,0,1,3,0,0,2,3,.143,.250,.429,.679,74,6,1,0,0,0,0,/79
937,Jamie Moyer*\moyerja01,41,SEA,AL,34,2,2,0,1,0,0,0,2,0,0,0,1,.500,.500,.500,1.000,166,1,0,0,0,0,0,1
938,Bill Mueller#\muellbi02,33,BOS,AL,110,460,399,75,113,27,1,12,57,2,2,51,56,.283,.365,.446,.811,106,178,8,4,0,6,1,54
939,Mark Mulder*\muldema01,26,OAK,AL,33,6,4,2,0,0,0,0,0,0,0,1,3,.000,.333,.000,.333,-1,0,0,1,0,0,0,1
940,Terry Mulholland\mulhote01,41,MIN,AL,39,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
941,Arnie Munoz*\munozar01,22,CHW,AL,11,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
942,Peter Munro\munrope01,29,HOU,NL,22,35,29,4,2,0,0,0,1,0,0,2,10,.069,.125,.069,.194,-48,2,0,0,3,1,0,1
943,Eric Munson*\munsoer01,26,DET,AL,109,357,321,36,68,14,2,19,49,1,1,29,90,.212,.289,.445,.735,93,143,1,6,1,0,3,5/D2
944,Donnie Murphy\murphdo01,21,KCR,AL,7,27,27,1,5,3,0,0,3,1,0,0,7,.185,.185,.296,.481,22,8,1,0,0,0,0,/4
945,Calvin Murray\murraca01,32,CHC,NL,11,6,5,2,1,0,0,0,1,0,0,1,0,.200,.333,.200,.533,42,1,0,0,0,0,0,/897
946,Mike Mussina*\mussimi01,35,NYY,AL,27,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
947,Brett Myers\myersbr01,23,PHI,NL,32,61,51,6,10,4,0,0,1,0,0,2,17,.196,.226,.275,.501,27,14,2,0,8,0,0,1
948,Greg Myers*\myersgr01,38,TOR,AL,8,20,18,0,4,2,0,0,1,0,0,2,4,.222,.300,.333,.633,63,6,1,0,0,0,0,/2D
949,Mike Myers*\myersmi01,35,TOT,AL,75,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
950,Mike Myers*\myersmi01,35,SEA,AL,50,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
951,Mike Myers*\myersmi01,35,BOS,AL,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
952,Rodney Myers\myersro01,35,LAD,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
953,Aaron Myette\myettaa01,26,CIN,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
954,Xavier Nady\nadyxa01,25,SDP,NL,34,84,77,7,19,4,0,3,9,0,0,5,13,.247,.301,.416,.717,92,32,4,1,1,0,0,7/8D9
955,Clint Nageotte\nageocl01,23,SEA,AL,12,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
956,Micheal Nakamura\nakammi01,27,TOR,AL,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
957,Shane Nance*\nancesh01,26,ARI,NL,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
958,Sam Narron*\narrosa02,22,TEX,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
959,Joe Nathan\nathajo01,29,MIN,AL,73,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
960,Dioner Navarro#\navardi01,20,NYY,AL,5,7,7,2,3,0,0,0,1,0,0,0,0,.429,.429,.429,.857,127,3,1,0,0,0,0,/2
961,Blaine Neal*\nealbl01,26,SDP,NL,40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
962,Jeff Nelson\nelsoje01,37,TEX,AL,29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
963,Joe Nelson\nelsojo01,29,BOS,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
964,Michael Neu#\neumi01,26,FLA,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
965,Phil Nevin\nevinph01,33,SDP,NL,147,623,547,78,158,31,1,26,105,0,0,66,121,.289,.368,.492,.859,130,269,16,5,0,5,5,*3/D2
966,David Newhan*\newhada01,30,BAL,AL,95,412,373,66,116,15,7,8,54,11,1,27,72,.311,.361,.453,.814,113,169,4,4,5,3,0,D975/3
967,C.J. Nitkowski*\nitkoc.01,31,TOT,MLB,41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
968,C.J. Nitkowski*\nitkoc.01,31,ATL,NL,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
969,C.J. Nitkowski*\nitkoc.01,31,NYY,AL,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
970,Ramon Nivar\nivarra01,24,TEX,AL,7,21,18,3,4,0,0,0,4,1,1,0,7,.222,.211,.222,.433,10,4,0,0,2,1,0,/8
971,Laynce Nix*\nixla01,23,TEX,AL,115,400,371,58,92,20,4,14,46,1,1,23,113,.248,.293,.437,.730,81,162,6,2,1,3,4,*8/9
972,Trot Nixon*\nixontr01,30,BOS,AL,48,167,149,24,47,9,1,6,23,0,0,15,24,.315,.377,.510,.887,123,76,3,1,0,2,1,9/D
973,Hideo Nomo\nomohi01,35,LAD,NL,18,27,26,2,3,0,0,1,1,0,0,0,17,.115,.115,.231,.346,-11,6,0,0,1,0,0,1
974,Greg Norton#\nortogr01,31,DET,AL,41,99,86,9,15,1,0,2,2,0,0,12,21,.174,.276,.256,.531,44,22,3,0,1,0,1,5/3D7
975,Phil Norton\nortoph01,28,CIN,NL,69,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
976,Roberto Novoa\novoaro01,24,DET,AL,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
977,Abraham Nunez#\nunezab02,27,TOT,MLB,117,322,285,40,61,10,1,6,34,1,3,34,69,.214,.297,.319,.616,61,91,7,0,2,1,1,97/8D
978,Abraham Nunez#\nunezab02,27,FLA,NL,58,75,64,9,11,1,1,1,5,1,2,9,21,.172,.274,.266,.540,44,17,3,0,2,0,0,79
979,Abraham Nunez#\nunezab01,28,PIT,NL,112,195,182,17,43,9,0,2,13,1,3,10,36,.236,.275,.319,.593,54,58,8,0,2,1,0,46/5D1
980,Abraham Nunez#\nunezab02,27,KCR,AL,59,247,221,31,50,9,0,5,29,0,1,25,48,.226,.304,.335,.638,66,74,4,0,0,1,1,9/8D
981,Franklin Nunez\nunezfr01,27,TBD,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
982,Vladimir Nunez\nunezvl01,29,COL,NL,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
983,Wes Obermueller\obermwe01,27,MIL,NL,26,42,39,2,15,3,0,0,5,0,0,1,14,.385,.400,.462,.862,123,18,1,0,2,0,0,1
984,Jose Offerman#\offerjo01,35,MIN,AL,77,202,172,22,44,14,2,2,22,1,1,29,31,.256,.363,.395,.759,97,68,1,0,1,0,2,D/34
985,Tomo Ohka#\ohkato01,28,MON,NL,15,26,25,0,2,0,0,0,0,1,0,1,8,.080,.115,.080,.195,-49,2,0,0,0,0,0,1
986,Augie Ojeda#\ojedaau01,29,MIN,AL,30,72,59,16,20,1,0,2,7,1,1,10,3,.339,.429,.458,.886,130,27,0,0,2,1,0,4/65
987,Miguel Ojeda\ojedami01,29,SDP,NL,62,174,156,23,40,3,0,8,26,0,0,15,34,.256,.322,.429,.751,101,67,1,1,0,2,1,2
988,John Olerud*\olerujo01,35,TOT,AL,127,500,425,45,110,20,1,9,48,0,0,61,61,.259,.359,.374,.733,94,159,11,8,1,5,4,*3
989,John Olerud*\olerujo01,35,SEA,AL,78,312,261,29,64,13,1,5,22,0,0,40,41,.245,.354,.360,.714,90,94,6,6,1,4,3,3
990,John Olerud*\olerujo01,35,NYY,AL,49,188,164,16,46,7,0,4,26,0,0,21,20,.280,.367,.396,.763,101,65,5,2,0,1,1,3
991,Darren Oliver\oliveda02,33,TOT,NL,28,25,22,0,3,0,0,0,1,0,0,0,9,.136,.136,.136,.273,-28,3,3,0,3,0,0,1
992,Darren Oliver\oliveda02,33,FLA,NL,18,21,19,0,3,0,0,0,1,0,0,0,8,.158,.158,.158,.316,-16,3,2,0,2,0,0,1
993,Darren Oliver\oliveda02,33,HOU,NL,10,4,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,1,0,1,0,0,/1
994,Miguel Olivo\olivomi01,25,TOT,AL,96,329,301,46,70,15,4,13,40,7,6,20,84,.233,.286,.439,.725,86,132,4,3,4,1,2,2
995,Miguel Olivo\olivomi01,25,CHW,AL,46,156,141,21,38,7,2,7,26,5,4,10,29,.270,.316,.496,.812,106,70,2,0,4,1,1,2
996,Miguel Olivo\olivomi01,25,SEA,AL,50,173,160,25,32,8,2,6,14,2,2,10,55,.200,.260,.388,.648,68,62,2,3,0,0,1,2
997,Ray Olmedo#\olmedra01,23,CIN,NL,8,2,1,0,0,0,0,0,0,0,0,1,0,.000,.500,.000,.500,48,0,0,0,0,0,0,/6
998,Tim Olson\olsonti01,25,ARI,NL,48,114,97,8,18,7,0,2,5,1,0,16,18,.186,.301,.320,.620,58,31,4,0,1,0,0,56/879
999,Magglio Ordonez\ordonma01,30,CHW,AL,52,222,202,32,59,8,2,9,37,0,2,16,22,.292,.351,.485,.836,114,98,4,3,0,1,2,9/D
1000,Rey Ordonez\ordonre01,33,CHC,NL,23,67,61,2,10,3,0,1,5,0,0,2,14,.164,.190,.262,.453,15,16,1,0,4,0,0,6
1001,Eddie Oropesa*\oropeed01,32,SDP,NL,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1002,David Ortiz*\ortizda01,28,BOS,AL,150,669,582,94,175,47,3,41,139,0,0,75,133,.301,.380,.603,.983,145,351,12,4,0,8,8,*D3
1003,Ramon Ortiz\ortizra02,31,ANA,AL,34,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,1,0,0,0,0,1
1004,Russ Ortiz\ortizru01,30,ATL,NL,34,71,59,1,6,2,0,0,1,0,0,1,17,.102,.131,.136,.267,-31,8,1,1,10,0,0,1
1005,Donovan Osborne#\osbordo01,35,NYY,AL,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
1006,Keith Osik\osikke01,35,BAL,AL,11,25,25,0,2,0,0,0,0,0,0,0,7,.080,.080,.080,.160,-58,2,1,0,0,0,0,2
1007,Antonio Osuna\osunaan01,31,SDP,NL,31,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1008,Roy Oswalt\oswalro01,26,HOU,NL,36,89,71,1,10,1,0,0,6,0,0,3,16,.141,.184,.155,.339,-11,11,1,1,13,1,0,1
1009,Akinori Otsuka\otsukak01,32,SDP,NL,73,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
1010,Lyle Overbay*\overbly01,27,MIL,NL,159,668,579,83,174,53,1,16,87,2,1,81,128,.301,.385,.478,.863,122,277,11,2,0,6,9,*3
1011,Juan Padilla\padilju01,27,TOT,MLB,18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1012,Juan Padilla\padilju01,27,NYY,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
1013,Juan Padilla\padilju01,27,CIN,NL,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1014,Vicente Padilla\padilvi01,26,PHI,NL,20,40,35,2,4,0,0,0,3,0,0,2,17,.114,.162,.114,.276,-28,4,0,0,3,0,0,1
1015,Orlando Palmeiro*\palmeor01,35,HOU,NL,102,156,133,19,32,5,0,3,12,2,1,18,19,.241,.344,.346,.690,79,46,1,3,2,0,1,79/8
1016,Rafael Palmeiro*\palmera01,39,BAL,AL,154,651,550,68,142,29,0,23,88,2,1,86,61,.258,.359,.436,.796,108,240,15,6,0,9,15,*3D
1017,Chan Ho Park\parkch01,31,TEX,AL,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1018,Jose Parra\parrajo01,31,NYM,NL,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1019,John Parrish*\parrijo01,26,BAL,AL,56,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
1020,Val Pascucci\pascuva01,25,MON,NL,32,74,62,6,11,1,0,2,6,1,0,10,22,.177,.297,.290,.588,51,18,3,1,0,1,1,9/37
1021,Corey Patterson*\patteco01,24,CHC,NL,157,687,631,91,168,33,6,24,72,32,9,45,168,.266,.320,.452,.771,95,285,7,5,5,1,7,*8
1022,Danny Patterson\patteda04,33,DET,AL,37,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1023,John Patterson\pattejo02,26,MON,NL,19,39,33,0,4,0,0,0,1,0,0,1,17,.121,.147,.121,.268,-30,4,2,0,5,0,0,1
1024,Josh Paul\pauljo01,29,ANA,AL,46,81,70,11,17,3,0,2,10,2,1,7,17,.243,.308,.371,.679,79,26,2,0,3,1,0,2/7D
1025,Carl Pavano\pavanca01,28,FLA,NL,31,79,68,4,13,3,0,2,6,0,0,1,24,.191,.214,.324,.538,40,22,1,1,9,0,0,1
1026,Jay Payton\paytoja01,31,SDP,NL,143,511,458,57,119,17,4,8,55,2,0,43,56,.260,.326,.367,.693,88,168,12,4,2,4,2,*8/7D
1027,Josh Pearce\pearcjo01,26,STL,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
1028,Jake Peavy\peavyja01,23,SDP,NL,27,68,59,5,10,1,0,0,3,0,0,4,17,.169,.222,.186,.409,13,11,1,0,5,0,0,1
1029,Kit Pellow\pelloki01,30,COL,NL,59,133,121,15,29,5,1,2,10,1,0,8,43,.240,.308,.347,.655,61,42,3,4,0,0,1,97/352
1030,Carlos Pena*\penaca01,26,DET,AL,142,562,481,89,116,22,4,27,82,7,1,70,146,.241,.338,.472,.810,114,227,11,3,2,5,2,*3/D
1031,Wily Mo Pena\penawi01,22,CIN,NL,110,364,336,45,87,10,1,26,66,5,2,22,108,.259,.316,.527,.843,116,177,7,6,0,0,1,98/7
1032,Brad Penny\pennybr01,26,TOT,NL,24,52,51,1,3,0,0,0,1,0,0,0,15,.059,.059,.059,.118,-69,3,1,0,1,0,0,1
1033,Brad Penny\pennybr01,26,FLA,NL,21,48,47,1,3,0,0,0,1,0,0,0,13,.064,.064,.064,.128,-66,3,1,0,1,0,0,1
1034,Brad Penny\pennybr01,26,LAD,NL,3,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
1035,Jhonny Peralta\peraljh01,22,CLE,AL,8,28,25,2,6,1,0,0,2,0,1,3,6,.240,.321,.280,.601,64,7,0,0,0,0,0,/65
1036,Troy Percival\percitr01,34,ANA,AL,52,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1037,Antonio Perez\perezan01,24,LAD,NL,13,14,13,5,3,1,0,0,0,1,0,0,5,.231,.286,.308,.593,57,4,0,1,0,0,0,/46
1038,Eddie Perez\perezed02,36,ATL,NL,74,188,170,14,39,12,0,3,13,0,0,11,29,.229,.286,.353,.639,64,60,5,3,3,1,1,2/3
1039,Eduardo Perez\perezed01,34,TBD,AL,13,42,38,2,8,2,0,1,7,0,0,4,9,.211,.286,.342,.628,66,13,1,0,0,0,0,/3D759
1040,Neifi Perez#\perezne01,31,TOT,NL,126,420,381,40,97,17,1,4,39,1,1,24,41,.255,.296,.336,.632,63,128,8,0,11,4,3,64/5
1041,Neifi Perez#\perezne01,31,SFG,NL,103,353,319,28,74,12,1,2,33,0,1,21,35,.232,.276,.295,.571,48,94,7,0,9,4,3,64/5
1042,Neifi Perez#\perezne01,31,CHC,NL,23,67,62,12,23,5,0,2,6,1,0,3,6,.371,.400,.548,.948,141,34,1,0,2,0,0,6/4
1043,Odalis Perez*\perezod01,26,LAD,NL,31,70,62,5,7,2,0,0,2,0,0,2,17,.113,.141,.145,.286,-24,9,2,0,6,0,0,1
1044,Oliver Perez*\perezol01,22,PIT,NL,31,72,58,2,11,0,0,0,0,0,0,4,22,.190,.242,.190,.432,15,11,0,0,10,0,0,1
1045,Timo Perez*\perezti01,29,CHW,AL,103,321,293,38,72,12,0,5,40,3,1,15,29,.246,.285,.338,.623,61,99,9,2,9,2,0,987/D
1046,Tomas Perez#\perezto03,30,PHI,NL,86,190,176,22,38,13,2,6,21,0,0,9,44,.216,.257,.415,.671,67,73,2,1,3,1,2,5436
1047,Matt Perisho*\perisma01,29,FLA,NL,66,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1048,Herbert Perry\perryhe01,34,TEX,AL,49,153,134,13,30,2,1,5,17,0,0,14,19,.224,.307,.366,.673,69,49,3,3,0,2,0,D3/5
1049,Adam Peterson\peterad02,25,TOR,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
1050,Andy Pettitte*\pettian01,32,HOU,NL,15,29,23,0,4,1,0,0,2,0,0,3,5,.174,.269,.217,.487,28,5,1,0,3,0,0,1
1051,Josh Phelps\phelpjo01,26,TOT,AL,103,401,371,51,93,19,2,17,61,0,0,22,93,.251,.304,.450,.754,92,167,13,7,0,1,2,D3
1052,Josh Phelps\phelpjo01,26,TOR,AL,79,321,295,38,70,13,2,12,51,0,0,18,73,.237,.296,.417,.713,80,123,9,7,0,1,2,D3
1053,Josh Phelps\phelpjo01,26,CLE,AL,24,80,76,13,23,6,0,5,10,0,0,4,20,.303,.338,.579,.916,139,44,4,0,0,0,0,D/3
1054,Tommy Phelps*\phelpto01,30,FLA,NL,19,6,6,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
1055,Travis Phelps\phelptr01,26,MIL,NL,4,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
1056,Andy Phillips\phillan01,27,NYY,AL,5,8,8,1,2,0,0,1,2,0,0,0,1,.250,.250,.625,.875,120,5,1,0,0,0,0,/5D
