Rk,Name,Age,Tm,PA,Pit,Pit/PA,Str,Str%,L/Str,S/Str,F/Str,I/Str,AS/Str,I/Bll,AS/Pit,Con,1stS,30%,30c,30s,20%,20c,20s,31%,31c,31s,L/SO,S/SO,L/SO%,PAu,Pitu,Stru
554,Mike Lieberthal\liebemi01,33,PHI,445,1520,3.42,941,64.1%,25.3%,8.6%,27.6%,38.5%,74.7%,9.2%,47.9%,88.5%,28.5%,7.6%,34,1,16.4%,73,17,7.2%,32,28,8,27,22.9%,0,0,0
555,Jeff Liefer*\liefeje01,30,CLE,57,197,3.46,134,68.0%,17.9%,23.1%,28.4%,30.6%,82.1%,0.0%,55.8%,71.8%,50.9%,1.8%,1,0,7.0%,4,3,5.3%,3,2,2,13,13.3%,0,0,0
556,Kerry Ligtenberg\ligteke01,34,ARI,1,3,3.00,3,100.0%,33.3%,33.3%,33.3%,0.0%,66.7%,,66.7%,50.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
557,Ted Lilly*\lillyte01,29,TOR,3,11,3.67,7,63.6%,28.6%,42.9%,14.3%,14.3%,71.4%,0.0%,45.5%,40.0%,66.7%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,2,0.0%,0,0,0
558,Jose Lima\limajo01,32,KCR,4,13,3.25,9,69.2%,33.3%,0.0%,44.4%,22.2%,66.7%,0.0%,46.2%,100.0%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,50.0%,0,0,0
559,Todd Linden#\lindeto01,25,SFG,187,717,3.83,456,63.6%,27.4%,16.9%,29.8%,25.9%,72.6%,0.0%,46.2%,76.7%,39.6%,2.7%,5,0,10.2%,19,10,8.6%,16,11,32,22,59.3%,0,0,0
560,Scott Linebrink\linebsc01,28,SDP,1,2,2.00,2,100.0%,0.0%,50.0%,0.0%,50.0%,100.0%,,100.0%,50.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
561,Pedro Liriano\liriape01,24,PHI,1,2,2.00,1,50.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,50.0%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
562,Paul Lo Duca\loducpa01,33,FLA,499,1829,3.67,1147,63.2%,32.5%,5.0%,25.3%,37.2%,67.5%,2.2%,42.7%,92.6%,19.4%,5.4%,27,0,16.0%,80,36,8.8%,44,30,13,18,41.9%,0,0,0
563,Esteban Loaiza\loaizes01,33,WSN,80,241,3.01,197,81.7%,21.3%,20.8%,28.9%,28.9%,78.7%,0.0%,64.3%,73.5%,47.5%,1.3%,1,0,5.0%,4,0,2.5%,2,0,5,16,21.7%,0,0,0
564,Kenny Lofton*\loftoke01,38,PHI,407,1454,3.57,871,60.2%,31.9%,4.7%,25.4%,38.0%,68.1%,1.4%,41.0%,93.1%,22.9%,6.6%,27,0,17.0%,69,26,8.4%,34,26,21,20,51.2%,0,0,0
565,Nook Logan#\loganno01,25,DET,357,1204,3.37,799,66.9%,26.4%,14.0%,24.3%,35.3%,73.6%,2.2%,49.2%,81.0%,35.9%,3.4%,12,0,10.1%,36,9,6.2%,22,11,14,38,26.9%,0,0,0
566,Kyle Lohse\lohseky01,26,MIN,5,13,2.60,9,69.2%,0.0%,11.1%,44.4%,44.4%,100.0%,0.0%,69.2%,88.9%,60.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
567,Terrence Long*\longte01,29,KCR,491,1696,3.45,1084,63.9%,23.4%,10.7%,28.7%,37.2%,76.6%,0.0%,48.9%,86.0%,27.1%,3.7%,18,0,11.2%,55,27,7.1%,35,25,15,41,26.8%,0,0,0
568,Aquilino Lopez\lopezaq01,30,TOT,1,1,1.00,1,100.0%,0.0%,0.0%,0.0%,100.0%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
569,Aquilino Lopez\lopezaq01,30,COL,1,1,1.00,1,100.0%,0.0%,0.0%,0.0%,100.0%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
570,Felipe Lopez#\lopezfe01,25,CIN,648,2567,3.96,1570,61.3%,37.6%,9.9%,22.0%,30.5%,62.4%,0.5%,38.2%,84.2%,15.9%,6.8%,44,0,15.6%,101,16,13.0%,84,50,30,81,27.0%,0,0,0
571,Javy Lopez\lopezja01,34,BAL,424,1455,3.43,971,67.0%,24.9%,13.3%,27.9%,33.9%,75.1%,1.0%,50.3%,82.3%,28.8%,2.1%,9,3,8.7%,37,22,4.5%,19,16,18,50,26.5%,0,0,0
572,Jose Lopez\lopezjo01,21,SEA,203,763,3.76,530,69.5%,25.7%,10.8%,31.9%,31.7%,74.3%,0.0%,51.6%,85.5%,26.6%,3.0%,6,0,14.3%,29,16,6.9%,14,8,9,16,36.0%,0,0,0
573,Luis Lopez#\lopezlu02,34,CIN,28,112,4.00,78,69.6%,20.5%,15.4%,37.2%,26.9%,79.5%,0.0%,55.4%,80.6%,21.4%,0.0%,0,0,7.1%,2,1,3.6%,1,0,1,5,16.7%,0,0,0
574,Pedro Lopez\lopezpe01,21,CHW,8,21,2.63,15,71.4%,6.7%,6.7%,40.0%,46.7%,93.3%,0.0%,66.7%,92.9%,62.5%,0.0%,0,0,12.5%,1,1,0.0%,0,0,0,1,0.0%,0,0,0
575,Rodrigo Lopez\lopezro02,29,BAL,4,16,4.00,13,81.3%,23.1%,38.5%,23.1%,15.4%,76.9%,0.0%,62.5%,50.0%,25.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,1,50.0%,0,0,0
576,Mark Loretta\loretma01,33,SDP,466,1828,3.92,1112,61.3%,32.7%,5.8%,27.7%,33.8%,67.3%,2.0%,41.2%,91.4%,19.7%,5.4%,25,2,18.2%,85,26,10.9%,51,33,11,23,32.4%,0,0,0
577,Derek Lowe\lowede01,32,LAD,76,238,3.13,174,73.1%,18.4%,21.3%,27.6%,32.8%,81.6%,0.0%,59.7%,73.9%,48.7%,1.3%,1,0,7.9%,6,2,2.6%,2,1,4,13,23.5%,0,0,0
578,Mike Lowell\lowelmi01,31,FLA,559,2037,3.64,1289,63.4%,29.2%,9.2%,26.5%,35.1%,70.8%,0.4%,44.8%,87.1%,24.3%,3.8%,21,0,14.7%,82,35,7.7%,43,22,13,44,22.4%,0,0,0
579,Noah Lowry\lowryno01,24,SFG,75,247,3.29,177,71.7%,23.2%,14.7%,28.2%,33.9%,76.8%,0.0%,55.1%,80.9%,34.7%,2.7%,2,0,8.0%,6,2,4.0%,3,1,2,10,16.7%,0,0,0
580,Ryan Ludwick\ludwiry01,26,CLE,49,199,4.06,121,60.8%,21.5%,25.6%,29.8%,23.1%,78.5%,0.0%,47.7%,67.4%,40.8%,4.1%,2,0,12.2%,6,3,18.4%,9,2,2,11,15.4%,0,0,0
581,Julio Lugo\lugoju01,29,TBD,691,2500,3.62,1550,62.0%,30.1%,10.4%,24.0%,35.5%,69.9%,0.0%,43.4%,85.1%,28.2%,5.4%,37,2,13.5%,93,39,8.4%,58,27,19,53,26.4%,0,0,0
582,Hector Luna\lunahe01,25,STL,153,506,3.31,337,66.6%,27.9%,12.8%,25.2%,34.1%,72.1%,0.0%,48.0%,82.3%,26.8%,2.6%,4,0,10.5%,16,5,3.9%,6,2,8,17,32.0%,0,0,0
583,John Mabry*\mabryjo01,34,STL,275,955,3.47,608,63.8%,14.1%,22.4%,32.1%,31.4%,85.9%,0.6%,54.8%,73.9%,49.5%,4.0%,11,2,12.7%,35,21,8.4%,23,14,11,52,17.5%,0,0,0
584,Alejandro Machado#\machaal01,23,BOS,6,32,5.33,17,53.1%,41.2%,5.9%,29.4%,23.5%,58.8%,0.0%,31.3%,90.0%,0.0%,33.3%,2,0,33.3%,2,0,33.3%,2,1,0,1,0.0%,0,0,0
585,Anderson Machado#\machaan01,24,TOT,15,72,4.80,39,54.2%,33.3%,17.9%,30.8%,17.9%,66.7%,0.0%,36.1%,73.1%,26.7%,0.0%,0,0,33.3%,5,4,6.7%,1,1,2,4,33.3%,0,0,0
586,Anderson Machado#\machaan01,24,CIN,2,9,4.50,5,55.6%,20.0%,40.0%,20.0%,20.0%,80.0%,0.0%,44.4%,50.0%,0.0%,0.0%,0,0,50.0%,1,1,0.0%,0,0,0,1,0.0%,0,0,0
587,Anderson Machado#\machaan01,24,COL,13,63,4.85,34,54.0%,35.3%,14.7%,32.4%,17.6%,64.7%,0.0%,34.9%,77.3%,30.8%,0.0%,0,0,30.8%,4,3,7.7%,1,1,2,3,40.0%,0,0,0
588,Jose Macias#\maciajo01,33,CHC,190,662,3.48,467,70.5%,17.8%,16.1%,31.9%,34.3%,82.2%,0.0%,58.0%,80.5%,38.4%,2.6%,5,0,10.0%,19,11,6.3%,12,9,1,23,4.2%,0,0,0
589,Rob Mackowiak*\mackoro01,29,PIT,513,1879,3.66,1194,64.1%,21.3%,16.7%,31.4%,30.7%,78.7%,2.3%,50.5%,78.8%,33.7%,3.5%,18,1,12.9%,66,39,7.2%,37,20,23,77,23.0%,0,0,0
590,Greg Maddux\maddugr01,39,CHC,83,238,2.87,190,79.8%,22.1%,16.3%,25.8%,35.8%,77.9%,0.0%,62.2%,79.1%,59.0%,2.4%,2,0,6.0%,5,0,2.4%,2,0,1,13,6.7%,0,0,0
591,Ryan Madson*\madsory01,24,PHI,8,30,3.75,18,60.0%,27.8%,16.7%,16.7%,38.9%,72.2%,0.0%,43.3%,76.9%,25.0%,12.5%,1,0,25.0%,2,1,25.0%,2,2,0,0,,0,0,0
592,Chris Magruder#\magruch01,28,MIL,155,568,3.66,369,65.4%,35.2%,13.8%,21.1%,29.8%,64.8%,2.0%,42.4%,78.7%,25.8%,3.9%,6,0,16.1%,25,10,8.4%,13,7,9,24,27.3%,0,0,0
593,Paul Maholm*\maholpa01,23,PIT,17,52,3.06,39,75.0%,17.9%,28.2%,28.2%,25.6%,82.1%,0.0%,61.5%,65.6%,70.6%,0.0%,0,0,5.9%,1,1,0.0%,0,0,3,3,50.0%,0,0,0
594,Mike Mahoney\mahonmi02,32,STL,75,280,3.73,186,67.4%,22.0%,12.4%,33.3%,32.3%,78.0%,4.3%,52.5%,84.1%,26.7%,2.7%,2,0,10.7%,8,3,1.3%,1,0,2,8,20.0%,0,0,0
595,Gary Majewski\majewga01,25,WSN,7,21,3.00,16,76.2%,25.0%,37.5%,12.5%,25.0%,75.0%,0.0%,57.1%,50.0%,14.3%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,3,0.0%,0,0,0
596,Mike Maroth*\marotmi01,27,DET,6,24,4.00,15,62.5%,40.0%,20.0%,20.0%,20.0%,60.0%,0.0%,37.5%,66.7%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,1,50.0%,0,0,0
597,Jason Marquis*\marquja01,26,STL,91,315,3.46,223,70.8%,19.3%,16.1%,29.6%,35.0%,80.7%,0.0%,57.1%,80.0%,38.5%,2.2%,2,0,8.8%,8,4,4.4%,4,3,0,11,0.0%,0,0,0
598,Eli Marrero\marreel01,31,TOT,156,575,3.69,362,63.0%,29.0%,19.6%,22.1%,29.3%,71.0%,0.0%,44.7%,72.4%,31.4%,2.6%,4,0,12.2%,19,4,7.7%,12,7,5,33,13.2%,0,0,0
599,Eli Marrero\marreel01,31,KCR,100,347,3.47,219,63.1%,26.9%,18.3%,21.0%,33.8%,73.1%,0.0%,46.1%,75.0%,31.0%,4.0%,4,0,14.0%,14,3,9.0%,9,6,0,18,0.0%,0,0,0
600,Eli Marrero\marreel01,31,BAL,56,228,4.07,143,62.7%,32.2%,21.7%,23.8%,22.4%,67.8%,0.0%,42.5%,68.0%,32.1%,0.0%,0,0,8.9%,5,1,5.4%,3,1,5,15,25.0%,0,0,0
601,Andy Marte\martean01,21,ATL,66,276,4.18,165,59.8%,31.5%,17.6%,23.0%,27.9%,68.5%,0.0%,40.9%,74.3%,19.7%,1.5%,1,0,10.6%,7,4,9.1%,6,4,3,10,23.1%,0,0,0
602,Pedro Martinez\martipe02,33,NYM,76,266,3.50,197,74.1%,32.5%,18.3%,24.4%,24.9%,67.5%,0.0%,50.0%,72.9%,27.6%,0.0%,0,0,5.3%,4,0,2.6%,2,0,11,14,42.3%,0,0,0
603,Ramon Martinez\martira03,32,TOT,128,483,3.77,303,62.7%,37.0%,5.3%,21.8%,36.0%,63.0%,0.0%,39.5%,91.6%,15.6%,6.3%,8,1,12.5%,16,3,13.3%,17,14,2,9,18.2%,0,0,0
604,Ramon Martinez\martira03,32,DET,63,218,3.46,142,65.1%,38.0%,3.5%,19.7%,38.7%,62.0%,0.0%,40.4%,94.3%,14.3%,7.9%,5,1,11.1%,7,1,7.9%,5,4,1,3,25.0%,0,0,0
605,Ramon Martinez\martira03,32,PHI,65,265,4.08,161,60.8%,36.0%,6.8%,23.6%,33.5%,64.0%,0.0%,38.9%,89.3%,16.9%,4.6%,3,0,13.8%,9,2,18.5%,12,10,1,6,14.3%,0,0,0
606,Tino Martinez*\martiti02,37,NYY,348,1329,3.82,799,60.7%,30.9%,13.4%,24.0%,31.7%,69.1%,2.3%,41.9%,80.6%,22.4%,8.9%,31,2,17.5%,61,16,8.6%,30,21,10,44,18.5%,0,0,0
607,Victor Martinez#\martivi01,26,CLE,622,2361,3.80,1444,62.0%,25.7%,11.7%,29.6%,33.0%,74.3%,3.4%,46.1%,84.2%,34.9%,6.1%,38,7,15.0%,93,44,12.4%,77,46,15,63,19.2%,0,0,0
608,Henry Mateo#\mateohe01,28,WSN,2,11,5.50,4,36.4%,50.0%,25.0%,0.0%,25.0%,50.0%,0.0%,18.2%,50.0%,50.0%,0.0%,0,0,0.0%,0,0,50.0%,1,1,0,0,,0,0,0
609,Mike Matheny\mathemi01,34,SFG,488,1725,3.53,1153,68.3%,20.8%,17.3%,30.7%,31.1%,79.2%,6.5%,54.1%,78.1%,39.5%,4.1%,20,4,9.0%,44,21,3.9%,19,13,20,71,22.0%,0,0,0
610,Jeff Mathis\mathije01,22,LAA,3,7,2.33,7,100.0%,28.6%,42.9%,0.0%,28.6%,71.4%,,71.4%,40.0%,66.7%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
611,Luis Matos\matoslu01,26,BAL,433,1542,3.56,1027,66.6%,30.1%,12.2%,24.8%,32.9%,69.9%,0.0%,46.6%,82.6%,23.8%,4.4%,19,0,13.4%,58,18,5.5%,24,12,14,44,24.1%,0,0,0
612,Dave Matranga\matrada01,28,LAA,1,5,5.00,2,40.0%,50.0%,0.0%,0.0%,50.0%,50.0%,0.0%,20.0%,100.0%,0.0%,100.0%,1,0,100.0%,1,0,100.0%,1,1,0,0,,0,0,0
613,Hideki Matsui*\matsuhi01,31,NYY,705,2612,3.70,1569,60.7%,29.0%,9.1%,26.2%,35.7%,71.0%,2.6%,43.1%,87.2%,25.7%,5.4%,38,9,16.5%,116,49,7.4%,52,24,22,56,28.2%,0,0,0
614,Kazuo Matsui#\matsuka01,29,NYM,295,1091,3.70,720,66.2%,27.6%,12.8%,27.2%,32.4%,72.4%,1.1%,47.9%,82.3%,22.0%,3.4%,10,0,13.2%,39,11,6.4%,19,14,3,40,7.0%,0,0,0
615,Gary Matthews#\matthga02,30,TEX,526,2007,3.82,1236,61.7%,29.8%,13.2%,25.6%,31.5%,70.2%,0.5%,43.3%,81.2%,28.1%,4.8%,25,0,14.8%,78,28,10.5%,55,31,27,63,30.0%,0,0,0
616,Joe Mauer*\mauerjo01,22,MIN,556,2145,3.86,1293,61.6%,34.2%,9.2%,23.5%,33.1%,65.8%,5.4%,40.5%,86.0%,13.1%,7.9%,44,3,17.8%,99,32,10.4%,58,29,18,46,28.1%,0,0,0
617,Darrell May*\mayda02,33,TOT,10,30,3.00,25,83.3%,36.0%,24.0%,20.0%,20.0%,64.0%,0.0%,53.3%,62.5%,40.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,3,2,60.0%,0,0,0
618,Darrell May*\mayda02,33,SDP,10,30,3.00,25,83.3%,36.0%,24.0%,20.0%,20.0%,64.0%,0.0%,53.3%,62.5%,40.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,3,2,60.0%,0,0,0
619,Joe Mays#\maysjo01,29,MIN,3,9,3.00,8,88.9%,25.0%,0.0%,37.5%,37.5%,75.0%,0.0%,66.7%,100.0%,66.7%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
620,Paul McAnulty*\mcanupa01,24,SDP,29,115,3.97,75,67.6%,20.0%,18.7%,37.3%,24.0%,80.0%,10.0%,54.1%,76.7%,27.6%,10.3%,3,0,13.8%,4,1,3.4%,1,1,3,4,42.9%,0,0,0
621,Brian McCann*\mccanbr01,21,ATL,205,761,3.71,464,62.4%,23.5%,13.6%,28.7%,34.3%,76.5%,5.7%,47.7%,82.3%,31.7%,7.8%,16,1,17.6%,36,12,12.2%,25,18,7,19,26.9%,0,0,0
622,Brandon McCarthy\mccarbr01,21,CHW,2,13,6.50,8,61.5%,62.5%,12.5%,25.0%,0.0%,37.5%,0.0%,23.1%,66.7%,0.0%,0.0%,0,0,50.0%,1,0,0.0%,0,0,1,1,50.0%,0,0,0
623,Dave McCarty\mccarda01,35,BOS,6,28,4.67,13,46.4%,23.1%,7.7%,38.5%,30.8%,76.9%,0.0%,35.7%,90.0%,0.0%,16.7%,1,0,33.3%,2,1,16.7%,1,0,0,0,,0,0,0
624,Scott McClain\mcclasc01,33,CHC,16,52,3.25,32,61.5%,31.3%,9.4%,21.9%,37.5%,68.8%,0.0%,42.3%,86.4%,25.0%,6.3%,1,0,12.5%,2,1,12.5%,2,1,0,2,0.0%,0,0,0
625,Quinton McCracken#\mccraqu01,34,ARI,246,937,3.81,585,63.5%,28.2%,13.3%,26.5%,32.0%,71.8%,4.5%,45.6%,81.4%,26.4%,7.3%,18,0,16.3%,40,12,10.6%,26,14,9,26,25.7%,0,0,0
626,John McDonald\mcdonjo03,30,TOT,185,661,3.57,458,69.3%,27.7%,9.4%,30.8%,32.1%,72.3%,0.0%,50.1%,87.0%,28.1%,2.2%,4,0,9.7%,18,7,2.7%,5,1,8,16,33.3%,0,0,0
627,John McDonald\mcdonjo03,30,TOR,107,384,3.59,259,67.4%,29.7%,6.9%,30.1%,33.2%,70.3%,0.0%,47.4%,90.1%,26.2%,1.9%,2,0,8.4%,9,4,1.9%,2,0,5,7,41.7%,0,0,0
628,John McDonald\mcdonjo03,30,DET,78,277,3.55,199,71.8%,25.1%,12.6%,31.7%,30.7%,74.9%,0.0%,53.8%,83.2%,30.8%,2.6%,2,0,11.5%,9,3,3.8%,3,1,3,9,25.0%,0,0,0
629,Marshall McDougall\mcdouma01,26,TEX,18,82,4.56,56,68.3%,28.6%,30.4%,26.8%,14.3%,71.4%,0.0%,48.8%,57.5%,33.3%,0.0%,0,0,5.6%,1,1,5.6%,1,1,2,8,20.0%,0,0,0
630,Joe McEwing\mcewijo01,32,KCR,191,740,3.87,503,68.0%,30.0%,12.1%,28.0%,29.8%,70.0%,0.0%,47.6%,82.7%,13.6%,3.1%,6,0,8.9%,17,5,8.4%,16,11,11,24,31.4%,0,0,0
631,Nate McLouth*\mclouna01,23,PIT,121,430,3.55,301,70.0%,28.2%,12.6%,28.6%,30.6%,71.8%,0.0%,50.2%,82.4%,25.6%,0.8%,1,0,6.6%,8,4,2.5%,3,2,6,14,30.0%,0,0,0
632,Dallas McPherson*\mcpheda01,24,LAA,220,843,3.83,553,65.6%,16.8%,28.0%,29.7%,25.5%,83.2%,0.0%,54.6%,66.3%,41.4%,3.2%,7,5,12.7%,28,14,6.8%,15,7,10,54,15.6%,0,0,0
633,Brian Meadows\meadobr01,29,PIT,1,1,1.00,1,100.0%,0.0%,0.0%,0.0%,100.0%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
634,Gil Meche\mechegi01,26,SEA,4,13,3.25,10,76.9%,40.0%,10.0%,20.0%,30.0%,60.0%,0.0%,46.2%,83.3%,25.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
635,Brandon Medders\meddebr01,25,ARI,1,5,5.00,3,60.0%,33.3%,0.0%,33.3%,33.3%,66.7%,0.0%,40.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
636,Adam Melhuse#\melhuad01,33,OAK,102,375,3.68,238,63.5%,18.5%,21.8%,30.7%,29.0%,81.5%,0.0%,51.7%,73.2%,40.2%,2.0%,2,0,17.6%,18,14,8.8%,9,5,5,23,17.9%,0,0,0
637,Kevin Mench\menchke01,27,TEX,618,2350,3.80,1470,62.9%,28.7%,12.4%,25.4%,33.5%,71.3%,1.5%,44.8%,82.6%,21.7%,6.3%,39,1,15.7%,97,23,9.5%,59,39,11,57,16.2%,0,0,0
638,Frank Menechino\menecfr01,34,TOR,180,717,3.98,412,57.5%,36.4%,7.5%,27.9%,28.2%,63.6%,0.0%,36.5%,88.2%,23.3%,7.8%,14,1,17.2%,31,1,16.7%,30,23,16,17,48.5%,0,0,0
639,Lou Merloni\merlolo01,34,LAA,8,29,3.63,16,55.2%,25.0%,25.0%,25.0%,25.0%,75.0%,0.0%,41.4%,66.7%,50.0%,12.5%,1,0,12.5%,1,0,0.0%,0,0,1,1,50.0%,0,0,0
640,Jose Mesa\mesajo01,39,PIT,2,5,2.50,5,100.0%,20.0%,40.0%,20.0%,20.0%,80.0%,,80.0%,50.0%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
641,Randy Messenger\messera01,23,FLA,4,17,4.25,10,58.8%,30.0%,20.0%,30.0%,20.0%,70.0%,0.0%,41.2%,71.4%,25.0%,0.0%,0,0,25.0%,1,1,0.0%,0,0,1,0,100.0%,0,0,0
642,Jason Michaels\michaja01,29,PHI,344,1408,4.09,819,58.3%,34.7%,9.4%,25.4%,30.5%,65.3%,0.7%,38.1%,85.6%,17.7%,6.4%,22,0,16.9%,58,21,14.2%,49,20,20,25,44.4%,0,0,0
643,Doug Mientkiewicz*\mientdo01,31,NYM,313,1252,4.00,742,60.3%,31.1%,8.2%,28.3%,32.3%,68.9%,4.3%,41.5%,88.1%,17.3%,7.3%,23,0,18.2%,57,16,11.2%,35,19,17,22,43.6%,0,0,0
644,Aaron Miles#\milesaa01,28,COL,347,1147,3.31,823,72.0%,27.3%,8.5%,28.1%,36.1%,72.7%,1.2%,52.3%,88.3%,30.8%,2.9%,10,0,9.5%,33,6,4.9%,17,6,17,21,44.7%,0,0,0
645,Kevin Millar\millake01,33,BOS,519,2021,3.89,1274,63.0%,29.7%,7.8%,32.5%,30.1%,70.3%,0.0%,44.3%,89.0%,25.4%,5.6%,29,6,15.8%,82,33,10.4%,54,31,27,47,36.5%,0,0,0
646,Corky Miller\milleco01,29,MIN,12,38,3.17,25,65.8%,36.0%,12.0%,12.0%,40.0%,64.0%,0.0%,42.1%,81.3%,16.7%,0.0%,0,0,16.7%,2,1,0.0%,0,0,1,1,50.0%,0,0,0
647,Damian Miller\milleda02,35,MIL,432,1666,3.86,1049,63.8%,23.2%,17.4%,31.2%,28.2%,76.8%,3.4%,49.0%,77.3%,30.3%,4.9%,21,1,14.6%,63,28,9.7%,42,28,20,74,21.3%,0,0,0
648,Wade Miller\millewa04,28,BOS,3,8,2.67,7,87.5%,42.9%,0.0%,28.6%,28.6%,57.1%,0.0%,50.0%,100.0%,33.3%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
649,Kevin Millwood\millwke01,30,CLE,2,8,4.00,6,75.0%,50.0%,16.7%,16.7%,16.7%,50.0%,0.0%,37.5%,66.7%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
650,Eric Milton*\miltoer01,29,CIN,64,228,3.56,167,73.2%,25.7%,23.4%,29.3%,21.6%,74.3%,0.0%,54.4%,68.5%,26.6%,3.1%,2,0,7.8%,5,1,4.7%,3,0,7,16,28.0%,0,0,0
651,Doug Mirabelli\mirabdo01,34,BOS,152,625,4.11,398,63.7%,31.4%,23.1%,23.4%,22.1%,68.6%,0.0%,43.7%,66.3%,22.4%,3.9%,6,2,9.9%,15,6,8.6%,13,8,10,38,20.8%,0,0,0
652,Sergio Mitre\mitrese01,24,CHC,12,27,2.25,19,70.4%,31.6%,5.3%,5.3%,57.9%,68.4%,0.0%,48.1%,92.3%,33.3%,8.3%,1,0,8.3%,1,0,8.3%,1,1,1,0,100.0%,0,0,0
653,Brian Moehler\moehlbr01,33,FLA,47,159,3.38,120,75.5%,34.2%,17.5%,23.3%,25.0%,65.8%,0.0%,49.7%,73.4%,36.2%,2.1%,1,0,4.3%,2,0,2.1%,1,0,6,8,40.0%,0,0,0
654,Chad Moeller\moellch01,30,MIL,216,793,3.67,507,64.3%,22.3%,19.5%,27.8%,30.4%,77.7%,1.4%,49.9%,74.9%,40.7%,4.6%,10,1,13.4%,29,12,9.3%,20,13,13,35,27.1%,0,0,0
655,Dustan Mohr\mohrdu01,29,COL,293,1113,3.80,692,62.6%,21.0%,27.6%,26.3%,25.1%,79.0%,1.9%,49.5%,65.1%,41.0%,2.0%,6,1,13.3%,39,22,6.8%,20,13,32,62,34.0%,0,0,0
656,Bengie Molina\molinbe01,30,LAA,451,1588,3.52,1044,66.0%,23.9%,9.6%,30.2%,36.4%,76.1%,0.9%,50.2%,87.4%,25.7%,2.9%,13,2,12.2%,55,31,6.2%,28,14,12,29,29.3%,0,0,0
657,Jose Molina\molinjo01,30,LAA,203,792,3.90,524,66.2%,23.3%,17.0%,31.7%,28.1%,76.7%,0.0%,50.8%,77.9%,43.3%,2.0%,4,2,10.3%,21,10,6.4%,13,6,7,34,17.1%,0,0,0
658,Yadier Molina\molinya01,22,STL,422,1366,3.24,904,66.8%,22.5%,9.2%,27.9%,40.5%,77.5%,2.6%,51.8%,88.2%,36.3%,3.6%,15,0,12.6%,53,27,5.9%,25,12,7,22,23.3%,0,0,0
659,Raul Mondesi\mondera01,34,ATL,155,574,3.70,366,64.8%,23.2%,18.9%,28.4%,29.5%,76.8%,4.3%,49.7%,75.4%,40.0%,4.5%,7,0,14.8%,23,10,6.5%,10,9,14,21,40.0%,0,0,0
660,Craig Monroe\monrocr01,28,DET,623,2242,3.60,1439,64.6%,22.4%,15.4%,28.6%,33.7%,77.6%,1.6%,50.1%,80.2%,35.0%,3.7%,23,5,13.2%,82,50,5.3%,33,18,22,73,23.2%,0,0,0
661,Melvin Mora\morame01,33,BAL,665,2639,3.97,1664,63.1%,27.3%,14.4%,28.7%,29.6%,72.7%,0.0%,45.8%,80.1%,21.2%,6.0%,40,0,16.4%,109,41,8.7%,58,35,19,92,17.0%,0,0,0
662,Mike Mordecai\mordemi01,37,FLA,2,5,2.50,4,80.0%,50.0%,25.0%,0.0%,25.0%,50.0%,0.0%,40.0%,50.0%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
663,Justin Morneau*\morneju01,24,MIN,544,1918,3.53,1216,64.4%,20.8%,16.9%,29.3%,33.0%,79.2%,4.3%,51.0%,78.6%,34.0%,4.8%,26,2,15.4%,84,39,8.3%,45,27,19,75,20.2%,0,0,0
664,Matt Morris\morrima01,30,STL,69,241,3.49,170,70.5%,25.3%,19.4%,30.6%,24.7%,74.7%,0.0%,52.7%,74.0%,46.4%,0.0%,0,0,4.3%,3,2,2.9%,2,1,7,15,30.4%,0,0,0
