Rk,Name,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
875,Brian Meadows\meadobr01,24,TOT,MLB,33,44,40,2,6,0,0,0,2,0,0,0,17,.150,.150,.150,.300,-21,6,1,0,4,0,0,1
876,Brian Meadows\meadobr01,24,SDP,NL,22,44,40,2,6,0,0,0,2,0,0,0,17,.150,.150,.150,.300,-21,6,1,0,4,0,0,1
877,Brian Meadows\meadobr01,24,KCR,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
878,Pat Meares\mearepa01,31,PIT,NL,132,514,462,55,111,22,2,13,47,1,0,36,91,.240,.305,.381,.685,73,176,13,8,5,3,6,*6
879,Gil Meche\mechegi01,21,SEA,AL,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
880,Jim Mecir#\mecirji01,30,TOT,AL,63,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
881,Jim Mecir#\mecirji01,30,TBD,AL,38,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
882,Jim Mecir#\mecirji01,30,OAK,AL,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
883,Adam Melhuse#\melhuad01,28,TOT,NL,24,27,24,3,4,0,1,0,4,0,0,3,6,.167,.259,.250,.509,19,6,1,0,0,0,0,/329
884,Adam Melhuse#\melhuad01,28,LAD,NL,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,
885,Adam Melhuse#\melhuad01,28,COL,NL,23,26,23,3,4,0,1,0,4,0,0,3,5,.174,.269,.261,.530,23,6,1,0,0,0,0,/329
886,Juan Melo#\meloju01,23,SFG,NL,11,13,13,0,1,0,0,0,1,0,0,0,5,.077,.077,.077,.154,-60,1,0,0,0,0,0,/4
887,Mitch Meluskey#\melusmi01,26,HOU,NL,117,400,337,47,101,21,0,14,69,1,0,55,74,.300,.401,.487,.888,117,164,7,4,1,3,10,2/5
888,Carlos Mendoza*\mendoca01,25,COL,NL,13,11,10,0,1,0,0,0,0,0,1,1,4,.100,.182,.100,.282,-32,1,0,0,0,0,0,/7
889,Ramiro Mendoza\mendora01,28,NYY,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
890,Frank Menechino\menecfr01,29,OAK,AL,66,169,145,31,37,9,1,6,26,1,4,20,45,.255,.345,.455,.800,105,66,1,1,1,2,0,4/65D1
891,Hector Mercado*\mercahe01,26,CIN,NL,12,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
892,Jose Mercedes\mercejo02,29,BAL,AL,36,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
893,Kent Mercker*\merckke01,32,ANA,AL,21,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
894,Lou Merloni\merlolo01,29,BOS,AL,40,139,128,10,41,11,2,0,18,1,0,4,22,.320,.341,.438,.778,94,56,8,1,4,2,1,5
895,Jose Mesa\mesajo01,34,SEA,AL,66,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
896,Mike Metcalfe\metcami01,27,LAD,NL,4,13,12,0,1,0,0,0,0,0,0,1,2,.083,.154,.083,.237,-36,1,0,0,0,0,0,/748
897,Chad Meyers\meyerch02,24,CHC,NL,36,57,52,8,9,2,0,0,5,1,0,3,11,.173,.228,.212,.440,14,11,0,1,0,1,0,/45
898,Dan Miceli\micelda01,29,FLA,NL,45,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
899,Doug Mientkiewicz*\mientdo01,26,MIN,AL,3,15,14,0,6,0,0,0,4,0,0,0,0,.429,.400,.429,.829,108,6,1,0,0,1,0,/3
900,Matt Mieske\mieskma01,32,TOT,NL,73,99,89,10,16,1,2,2,7,0,0,8,18,.180,.253,.303,.556,36,27,2,1,0,1,0,7/9
901,Matt Mieske\mieskma01,32,HOU,NL,62,89,81,7,14,1,2,1,5,0,0,7,17,.173,.247,.272,.519,28,22,2,1,0,0,0,7/9
902,Matt Mieske\mieskma01,32,ARI,NL,11,10,8,3,2,0,0,1,2,0,0,1,1,.250,.300,.625,.925,122,5,0,0,0,1,0,/9
903,Kevin Millar\millake01,28,FLA,NL,123,305,259,36,67,14,3,14,42,0,0,36,47,.259,.364,.498,.862,121,129,5,8,0,2,0,375/D9
904,Damian Miller\milleda02,30,ARI,NL,100,364,324,43,89,24,0,10,44,2,2,36,74,.275,.347,.441,.788,95,143,6,1,1,2,4,2/3
905,Travis Miller\milletr01,27,MIN,AL,67,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
906,Trever Miller\milletr02,27,TOT,NL,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
907,Trever Miller\milletr02,27,PHI,NL,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
908,Trever Miller\milletr02,27,LAD,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
909,Wade Miller\millewa04,23,HOU,NL,16,41,40,1,4,1,0,0,3,0,0,0,16,.100,.100,.125,.225,-45,5,1,0,1,0,0,1
910,Alan Mills\millsal01,33,TOT,MLB,41,4,3,0,0,0,0,0,1,0,0,1,2,.000,.250,.000,.250,-27,0,0,0,0,0,0,1
911,Alan Mills\millsal01,33,LAD,NL,18,4,3,0,0,0,0,0,1,0,0,1,2,.000,.250,.000,.250,-27,0,0,0,0,0,0,1
912,Alan Mills\millsal01,33,BAL,AL,23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
913,Kevin Millwood\millwke01,25,ATL,NL,36,75,59,1,7,2,0,0,2,0,0,2,30,.119,.148,.153,.300,-24,9,3,0,14,0,0,1
914,Eric Milton*\miltoer01,24,MIN,AL,33,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
915,Damon Minor*\minorda01,26,SFG,NL,10,11,9,3,4,0,0,3,6,0,0,2,1,.444,.545,1.444,1.990,394,13,0,0,0,0,0,/3
916,Ryan Minor\minorry01,26,BAL,AL,32,88,84,4,11,1,0,0,3,0,0,3,20,.131,.170,.143,.313,-17,12,0,1,0,0,0,5/3
917,Doug Mirabelli\mirabdo01,29,SFG,NL,82,273,230,23,53,10,2,6,28,1,0,36,57,.230,.337,.370,.707,84,85,6,2,3,2,2,2
918,Dave Mlicki\mlickda01,32,DET,AL,24,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
919,Brian Moehler\moehlbr01,28,DET,AL,29,4,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
920,Chad Moeller\moellch01,25,MIN,AL,48,139,128,13,27,3,1,1,9,1,0,9,33,.211,.261,.273,.534,34,35,4,0,1,1,0,2
921,Mike Mohler\mohlemi01,31,TOT,MLB,24,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,407,1,0,0,0,0,0,1
922,Mike Mohler\mohlemi01,31,STL,NL,22,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,407,1,0,0,0,0,0,1
923,Mike Mohler\mohlemi01,31,CLE,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
924,Bengie Molina\molinbe01,25,ANA,AL,130,513,473,59,133,20,2,14,71,1,0,23,33,.281,.318,.421,.739,84,199,17,6,4,7,0,*2/D
925,Gabe Molina\molinga01,25,TOT,MLB,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
926,Gabe Molina\molinga01,25,BAL,AL,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
927,Gabe Molina\molinga01,25,ATL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
928,Raul Mondesi\mondera01,29,TOR,AL,96,426,388,78,105,22,2,24,67,22,6,32,73,.271,.329,.523,.852,109,203,8,3,0,3,0,9
929,Steve Montgomery\montgst01,29,SDP,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
930,Trey Moore*\mooretr01,27,MON,NL,8,11,8,0,1,0,0,0,0,0,0,1,2,.125,.222,.125,.347,-10,1,0,0,2,0,0,/1
931,Melvin Mora\morame01,28,TOT,MLB,132,464,414,60,114,22,5,8,47,12,11,35,80,.275,.337,.411,.748,92,170,5,6,4,5,3,687/459
932,Melvin Mora\morame01,28,NYM,NL,79,242,215,35,56,13,2,6,30,7,3,18,48,.260,.317,.423,.740,88,91,3,2,2,5,3,687/459
933,Melvin Mora\morame01,28,BAL,AL,53,222,199,25,58,9,3,2,17,5,8,17,32,.291,.359,.397,.756,96,79,2,4,2,0,0,6/4
934,David Moraga*\moragda01,24,TOT,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
935,David Moraga*\moragda01,24,MON,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
936,David Moraga*\moragda01,24,COL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
937,Willie Morales\moralwi01,27,BAL,AL,3,11,11,1,3,1,0,0,0,0,0,0,3,.273,.273,.364,.636,63,4,0,0,0,0,0,/2
938,Mickey Morandini*\moranmi01,34,TOT,MLB,126,457,409,41,105,15,4,0,29,6,2,36,77,.257,.322,.313,.635,62,128,13,4,7,1,1,*4
939,Mickey Morandini*\moranmi01,34,PHI,NL,91,341,302,31,76,13,3,0,22,5,2,29,54,.252,.324,.315,.639,63,95,11,4,5,1,1,4
940,Mickey Morandini*\moranmi01,34,TOR,AL,35,116,107,10,29,2,1,0,7,1,0,7,23,.271,.316,.308,.624,58,33,2,0,2,0,0,4
941,Mike Mordecai\mordemi01,32,MON,NL,86,183,169,20,48,16,0,4,16,2,2,12,34,.284,.335,.450,.785,94,76,1,1,1,0,0,56/43
942,Mike Morgan\morgami01,40,ARI,NL,60,17,16,0,7,0,0,0,1,0,0,0,5,.438,.438,.438,.875,119,7,0,0,1,0,0,1
943,Hal Morris*\morriha02,35,TOT,MLB,99,204,169,24,47,9,1,3,14,0,0,31,26,.278,.391,.396,.788,103,67,6,1,2,1,4,3/D79
944,Hal Morris*\morriha02,35,CIN,NL,59,78,63,9,14,2,1,2,6,0,0,12,10,.222,.351,.381,.732,84,24,3,1,1,1,3,3/D9
945,Hal Morris*\morriha02,35,DET,AL,40,126,106,15,33,7,0,1,8,0,0,19,16,.311,.416,.406,.822,116,43,3,0,1,0,1,3/7
946,Jim Morris*\morrija03,36,TBD,AL,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
947,Matt Morris\morrima01,25,STL,NL,32,6,3,0,1,0,0,0,0,0,0,0,1,.333,.333,.333,.667,69,1,0,0,3,0,0,1
948,Warren Morris*\morriwa02,26,PIT,NL,144,606,528,68,137,31,2,3,43,7,10,65,78,.259,.341,.343,.684,75,181,7,2,8,3,3,*4
949,Danny Mota\motada01,24,MIN,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
950,Guillermo Mota\motagu01,26,MON,NL,29,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
951,Chad Mottola\mottoch01,28,TOR,AL,3,10,9,1,2,0,0,0,2,0,0,0,4,.222,.300,.222,.522,34,2,0,1,0,0,0,/9
952,James Mouton\moutoja01,31,MIL,NL,87,197,159,28,37,7,1,2,17,13,4,30,43,.233,.363,.327,.690,79,52,5,3,4,1,0,87/9
953,Lyle Mouton\moutoly01,31,MIL,NL,42,109,97,14,27,7,1,2,16,1,0,10,29,.278,.349,.433,.782,99,42,2,1,0,1,0,7/98
954,Jamie Moyer*\moyerja01,37,SEA,AL,26,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
955,Bill Mueller#\muellbi02,29,SFG,NL,153,631,560,97,150,29,4,10,55,4,2,52,62,.268,.333,.388,.721,87,217,16,6,7,6,0,*5/4
956,Mark Mulder*\muldema01,22,OAK,AL,27,4,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,1,0,0,0,0,1
957,Terry Mulholland\mulhote01,37,ATL,NL,54,45,36,3,9,3,0,0,4,0,0,0,16,.250,.250,.333,.583,46,12,0,0,9,0,0,1
958,Scott Mullen\mullesc01,25,KCR,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
959,Mike Munoz*\munozmi01,34,TEX,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
960,Peter Munro\munrope01,25,TOR,AL,9,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
961,Eric Munson*\munsoer01,22,DET,AL,3,5,5,0,0,0,0,0,1,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/3
962,Calvin Murray\murraca01,28,SFG,NL,108,229,194,35,47,12,1,2,22,9,3,29,33,.242,.348,.345,.693,82,67,0,3,2,1,0,8/7
963,Dan Murray\murrada02,26,KCR,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
964,Mike Mussina*\mussimi01,31,BAL,AL,34,6,6,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
965,Greg Myers*\myersgr01,34,BAL,AL,43,134,125,9,28,6,0,3,12,0,0,8,29,.224,.271,.344,.615,58,43,7,0,1,0,0,2/D
966,Mike Myers*\myersmi01,31,COL,NL,78,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
967,Rodney Myers\myersro01,31,SDP,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
968,Aaron Myette\myettaa01,22,CHW,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
969,Xavier Nady\nadyxa01,21,SDP,NL,1,1,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,428,1,0,0,0,0,0,
970,Charles Nagy*\nagych01,33,CLE,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
971,Joe Nathan\nathajo01,25,SFG,NL,20,38,32,3,5,2,0,2,3,0,0,1,9,.156,.176,.406,.583,46,13,1,0,4,1,0,1
972,Joey Nation*\natiojo01,21,CHC,NL,2,4,4,0,2,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,158,2,0,0,0,0,0,/1
973,Jaime Navarro\navarja01,33,TOT,MLB,12,5,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
974,Jaime Navarro\navarja01,33,MIL,NL,5,5,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
975,Jaime Navarro\navarja01,33,CLE,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
976,Denny Neagle*\neaglde01,31,TOT,MLB,35,46,37,1,7,2,0,0,3,0,0,2,9,.189,.231,.243,.474,19,9,0,0,7,0,0,1
977,Denny Neagle*\neaglde01,31,CIN,NL,19,46,37,1,7,2,0,0,3,0,0,2,9,.189,.231,.243,.474,19,9,0,0,7,0,0,1
978,Denny Neagle*\neaglde01,31,NYY,AL,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
979,Jeff Nelson\nelsoje01,33,NYY,AL,73,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
980,Robb Nen\nenro01,30,SFG,NL,68,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
981,Phil Nevin\nevinph01,29,SDP,NL,143,605,538,87,163,34,1,31,107,2,0,59,121,.303,.374,.543,.916,136,292,17,4,0,4,9,*5
982,David Newhan*\newhada01,26,TOT,NL,24,45,37,8,6,1,0,1,2,0,0,8,13,.162,.311,.270,.581,52,10,2,0,0,0,1,/495
983,David Newhan*\newhada01,26,SDP,NL,14,26,20,5,3,1,0,1,2,0,0,6,7,.150,.346,.350,.696,83,7,0,0,0,0,1,/945
984,David Newhan*\newhada01,26,PHI,NL,10,19,17,3,3,0,0,0,0,0,0,2,6,.176,.263,.176,.440,15,3,2,0,0,0,0,/4
985,Alan Newman*\newmaal02,30,CLE,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
986,Kevin Nicholson#\nichode01,24,SDP,NL,37,105,97,7,21,6,1,1,8,1,0,4,31,.216,.255,.330,.585,52,32,2,1,3,0,0,6/4
987,Chris Nichting\nichtch01,34,CLE,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
988,Doug Nickle\nickldo01,25,PHI,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
989,Jose Nieves\nievejo01,25,CHC,NL,82,213,198,17,42,6,3,5,24,1,1,11,43,.212,.251,.348,.600,52,69,8,0,2,2,1,56/4
990,C.J. Nitkowski*\nitkoc.01,27,DET,AL,67,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
991,Trot Nixon*\nixontr01,26,BOS,AL,123,502,427,66,118,27,8,12,60,8,1,63,85,.276,.368,.461,.830,107,197,11,2,5,5,2,*9/8D
992,Hideo Nomo\nomohi01,31,DET,AL,32,6,6,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
993,Greg Norton#\nortogr01,27,CHW,AL,71,231,201,25,49,6,1,6,28,1,0,26,47,.244,.333,.373,.706,78,75,2,2,0,2,0,53/D
994,Phil Norton\nortoph01,24,CHC,NL,2,4,3,1,2,0,0,0,0,0,0,0,0,.667,.667,.667,1.333,244,2,0,0,1,0,0,/1
995,Abraham Nunez#\nunezab01,24,PIT,NL,40,99,91,10,20,1,0,1,8,0,0,8,14,.220,.283,.264,.547,40,24,3,0,0,0,1,6/4
996,Vladimir Nunez\nunezvl01,25,FLA,NL,17,21,17,2,2,0,0,1,3,0,0,0,5,.118,.118,.294,.412,2,5,0,0,4,0,0,1
997,Jon Nunnally*\nunnajo01,28,NYM,NL,48,92,74,16,14,5,1,2,6,3,1,17,26,.189,.337,.365,.702,81,27,1,0,0,1,0,78/9
998,Talmadge Nunnari*\nunnata01,25,MON,NL,18,12,5,2,1,0,0,0,1,0,0,6,2,.200,.583,.200,.783,109,1,0,0,0,1,1,3
999,Charlie O'Brien\o'brich01,40,MON,NL,9,21,19,1,4,1,0,1,2,0,0,2,7,.211,.286,.421,.707,74,8,0,0,0,0,1,/2
1000,Brian O'Connor*\o'conbr02,23,PIT,NL,6,2,2,0,1,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,156,1,0,0,0,0,0,/1
1001,Troy O'Leary*\o'leatr01,30,BOS,AL,138,563,513,68,134,30,4,13,70,0,2,44,76,.261,.320,.411,.731,82,211,12,2,0,4,2,*7
1002,Paul O'Neill*\o'neipa01,37,NYY,AL,142,628,566,79,160,26,0,18,100,14,9,51,90,.283,.336,.424,.760,92,240,17,0,0,11,2,*9/D
1003,Alex Ochoa\ochoaal01,28,CIN,NL,118,275,244,50,77,21,3,13,58,9,4,24,27,.316,.378,.586,.964,137,143,7,3,0,4,3,79/8
1004,Jose Offerman#\offerjo01,31,BOS,AL,116,527,451,73,115,14,3,9,41,0,8,70,70,.255,.354,.359,.713,80,162,9,1,2,3,0,43/D
1005,Tomo Ohka#\ohkato01,24,BOS,AL,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1006,Will Ohman*\ohmanwi01,22,CHC,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
1007,Augie Ojeda#\ojedaau01,25,CHC,NL,28,89,77,10,17,3,1,2,8,0,1,10,9,.221,.307,.364,.670,71,28,1,0,1,1,1,6/4
1008,John Olerud*\olerujo01,31,SEA,AL,159,683,565,84,161,45,0,14,103,0,2,102,96,.285,.392,.439,.831,117,248,17,4,2,10,11,*3
1009,Omar Olivares\olivaom01,32,OAK,AL,21,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,420,1,0,0,0,0,0,1
1010,Darren Oliver\oliveda02,29,TEX,AL,21,3,2,0,0,0,0,0,0,0,0,0,1,.000,.333,.000,.333,-5,0,0,1,0,0,0,1
1011,Joe Oliver\olivejo01,34,SEA,AL,69,219,200,33,53,13,1,10,35,2,1,14,38,.265,.313,.490,.803,105,98,6,0,5,0,1,2/3D
1012,Gregg Olson\olsongr01,33,LAD,NL,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1013,Steve Ontiveros\ontivst02,39,BOS,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
1014,Luis Ordaz\ordazlu01,24,KCR,AL,65,117,104,17,23,2,0,0,11,4,2,5,10,.221,.257,.240,.497,26,25,6,1,4,3,0,64
1015,Magglio Ordonez\ordonma01,26,CHW,AL,153,665,588,102,185,34,3,32,126,18,4,60,64,.315,.371,.546,.917,127,321,28,2,0,15,3,*9
1016,Rey Ordonez\ordonre01,29,NYM,NL,45,155,133,10,25,5,0,0,9,0,0,17,16,.188,.278,.226,.504,32,30,4,0,4,1,2,6
1017,Jesse Orosco\oroscje01,43,STL,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
1018,David Ortiz*\ortizda01,24,MIN,AL,130,478,415,59,117,36,1,10,63,1,0,57,81,.282,.364,.446,.810,101,185,13,0,0,6,2,D3
1019,Hector Ortiz\ortizhe01,30,KCR,AL,26,99,88,15,34,6,0,0,5,0,0,8,8,.386,.443,.455,.898,126,40,0,1,2,0,1,2
1020,Jose Ortiz\ortizjo04,23,OAK,AL,7,13,11,4,2,0,0,0,1,0,0,2,3,.182,.308,.182,.490,31,2,0,0,0,0,0,/D4
1021,Ramon Ortiz\ortizra02,27,ANA,AL,18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1022,Russ Ortiz\ortizru01,26,SFG,NL,33,75,61,7,12,2,0,0,5,0,0,8,16,.197,.290,.230,.519,38,14,2,0,6,0,0,1
1023,Keith Osik\osikke01,31,PIT,NL,46,143,123,11,36,6,1,4,22,3,0,14,11,.293,.387,.455,.843,113,56,2,5,1,0,0,25/3D1
1024,Antonio Osuna\osunaan01,27,LAD,NL,46,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,1,0,0,0,0,1
1025,Eric Owens\owenser01,29,SDP,NL,145,636,583,87,171,19,7,6,51,29,14,45,63,.293,.346,.381,.727,90,222,16,4,0,4,4,*978/4
1026,Pablo Ozuna\ozunapa01,25,FLA,NL,14,26,24,2,8,1,0,0,0,1,0,0,2,.333,.333,.375,.708,84,9,0,0,2,0,0,/4
1027,Vicente Padilla\padilvi01,22,TOT,NL,55,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,401,1,0,0,0,0,0,1
1028,Vicente Padilla\padilvi01,22,ARI,NL,27,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,401,1,0,0,0,0,0,1
1029,Vicente Padilla\padilvi01,22,PHI,NL,28,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1030,Lance Painter*\paintla01,32,TOR,AL,42,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1031,Vicente Palacios\palacvi01,36,SDP,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
1032,Orlando Palmeiro*\palmeor01,31,ANA,AL,108,296,243,38,73,20,2,0,25,4,1,38,20,.300,.395,.399,.794,101,97,4,2,10,3,0,79D/8
1033,Rafael Palmeiro*\palmera01,35,TEX,AL,158,678,565,102,163,29,3,39,120,2,1,103,77,.288,.397,.558,.954,138,315,14,3,0,7,17,3D
1034,Dean Palmer\palmede01,31,DET,AL,145,604,524,73,134,22,2,29,102,4,2,66,146,.256,.338,.471,.809,108,247,9,4,0,10,2,*53D
1035,Jose Paniagua\paniajo01,26,SEA,AL,69,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
1036,Craig Paquette\paquecr01,31,STL,NL,134,420,384,47,94,24,2,15,61,4,3,27,83,.245,.294,.435,.728,80,167,5,2,1,6,1,53794
1037,Chan Ho Park\parkch01,27,LAD,NL,34,78,70,6,15,4,0,2,6,0,0,2,16,.214,.236,.357,.593,51,25,0,0,6,0,0,1
1038,Jim Parque*\parquji01,25,CHW,AL,33,4,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
1039,Jose Parra\parrajo01,27,PIT,NL,6,2,0,0,0,0,0,0,0,0,0,2,0,,1.000,,,,0,0,0,0,0,0,/1
1040,Steve Parris\parrist01,32,CIN,NL,35,62,55,4,7,2,0,0,4,0,1,2,19,.127,.155,.164,.319,-20,9,0,0,4,1,0,1
1041,John Parrish*\parrijo01,22,BAL,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
1042,Corey Patterson*\patteco01,20,CHC,NL,11,47,42,9,7,1,0,2,2,1,1,3,14,.167,.239,.333,.572,45,14,0,1,1,0,0,8
1043,Danny Patterson\patteda04,29,DET,AL,58,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1044,Josh Paul\pauljo01,25,CHW,AL,36,79,71,15,20,3,2,1,8,1,0,5,17,.282,.338,.423,.760,90,30,3,1,2,0,0,2/7
1045,Carl Pavano\pavanca01,24,MON,NL,15,38,35,2,5,1,0,0,0,0,0,0,16,.143,.143,.171,.314,-22,6,0,0,3,0,0,1
1046,Jay Payton\paytoja01,27,NYM,NL,149,529,488,63,142,23,1,17,62,5,11,30,60,.291,.331,.447,.778,98,218,9,3,0,8,0,*8/7
1047,Elvis Pena#\penael01,23,COL,NL,10,10,9,1,3,1,0,0,1,1,0,1,1,.333,.400,.444,.844,95,4,2,0,0,0,0,/64
1048,Jesus Pena*\penaje01,25,TOT,AL,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1049,Jesus Pena*\penaje01,25,CHW,AL,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1050,Jesus Pena*\penaje01,25,BOS,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
1051,Brad Penny\pennybr01,22,FLA,NL,24,46,45,2,5,0,0,0,2,0,0,0,17,.111,.111,.111,.222,-42,5,0,0,1,0,0,1
1052,Troy Percival\percitr01,30,ANA,AL,54,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
