
Rk,Name,Age,Tm,PA,Pit,Pit/PA,Str,Str%,L/Str,S/Str,F/Str,I/Str,AS/Str,I/Bll,AS/Pit,Con,1stS,30%,30c,30s,20%,20c,20s,31%,31c,31s,L/SO,S/SO,L/SO%,PAu,Pitu,Stru
555,Tim Laker\lakerti01,31,CLE,40,139,3.48,80,57.6%,26.3%,22.5%,18.8%,32.5%,73.8%,0.0%,42.4%,69.5%,37.5%,7.5%,3,0,22.5%,9,5,7.5%,3,2,2,6,25.0%,0,0,0
556,Mike Lamb*\lambmi01,25,TEX,307,1032,3.36,664,64.6%,26.4%,10.1%,24.4%,39.2%,73.6%,1.1%,47.6%,86.3%,26.1%,3.3%,10,0,14.7%,45,27,5.9%,18,10,3,24,11.1%,0,0,0
557,Tom Lampkin*\lampkto01,37,SEA,231,900,3.90,561,62.6%,30.5%,15.2%,25.0%,29.4%,69.5%,1.2%,43.5%,78.2%,19.9%,6.1%,14,0,16.9%,39,11,9.5%,22,15,7,34,17.1%,0,0,0
558,Ray Lankford*\lankfra01,34,TOT,460,1892,4.11,1106,59.4%,25.9%,25.0%,26.6%,22.4%,74.1%,3.7%,44.0%,66.2%,32.4%,6.3%,29,2,17.0%,78,21,12.0%,55,30,35,110,24.1%,0,0,0
559,Ray Lankford*\lankfra01,34,STL,315,1293,4.10,763,60.2%,26.9%,26.2%,25.6%,21.4%,73.1%,4.7%,44.0%,64.2%,32.7%,5.4%,17,0,15.9%,50,10,10.8%,34,16,23,82,21.9%,0,0,0
560,Ray Lankford*\lankfra01,34,SDP,145,599,4.13,343,57.6%,23.9%,22.4%,28.9%,24.8%,76.1%,1.6%,43.9%,70.5%,31.7%,8.3%,12,2,19.3%,28,11,14.5%,21,14,12,28,30.0%,0,0,0
561,Mike Lansing\lansimi01,33,BOS,383,1342,3.50,855,63.9%,28.7%,9.7%,25.5%,36.1%,71.3%,0.8%,45.6%,86.4%,28.5%,3.9%,15,1,12.5%,48,29,5.7%,22,16,18,32,36.0%,0,0,0
562,Barry Larkin\larkiba01,37,CIN,187,757,4.05,430,57.4%,29.5%,11.6%,28.4%,30.5%,70.5%,2.4%,40.5%,83.5%,16.0%,8.6%,16,1,22.5%,42,17,12.8%,24,10,3,22,12.0%,0,0,0
563,Brandon Larson\larsobr01,25,CIN,35,124,3.54,80,64.5%,28.8%,23.8%,18.8%,28.8%,71.3%,0.0%,46.0%,66.7%,37.1%,0.0%,0,0,5.7%,2,2,5.7%,2,1,2,8,20.0%,0,0,0
564,Jason LaRue\larueja01,27,CIN,404,1477,3.66,968,66.2%,18.8%,25.4%,28.8%,27.0%,81.2%,2.8%,53.7%,68.7%,45.8%,2.7%,11,1,9.7%,39,21,5.2%,21,15,27,79,25.5%,0,0,0
565,Chris Latham#\lathach01,28,TOR,84,350,4.17,221,63.9%,26.7%,21.3%,31.7%,20.4%,73.3%,3.1%,46.8%,71.0%,29.8%,2.4%,2,0,13.1%,11,7,8.3%,7,3,8,20,28.6%,0,0,0
566,Brian Lawrence\lawrebr02,25,SDP,29,88,3.03,66,75.0%,24.2%,22.7%,19.7%,33.3%,75.8%,0.0%,56.8%,70.0%,44.8%,0.0%,0,0,6.9%,2,1,0.0%,0,0,1,5,14.3%,0,0,0
567,Matt Lawton*\lawtoma02,29,TOT,657,2575,3.92,1452,56.9%,34.7%,7.6%,24.6%,33.1%,65.3%,1.9%,37.1%,88.4%,21.0%,7.9%,52,5,20.4%,134,44,12.3%,81,41,31,49,38.8%,0,0,0
568,Matt Lawton*\lawtoma02,29,MIN,444,1712,3.86,953,56.4%,32.8%,7.2%,25.1%,34.8%,67.2%,2.8%,37.8%,89.2%,22.3%,8.1%,36,3,20.3%,90,28,13.1%,58,31,17,29,37.0%,0,0,0
569,Matt Lawton*\lawtoma02,29,NYM,213,863,4.05,499,57.8%,38.3%,8.2%,23.6%,29.9%,61.7%,0.0%,35.7%,86.7%,18.3%,7.5%,16,2,20.7%,44,16,10.8%,23,10,14,20,41.2%,0,0,0
570,Jalal Leach*\leachja01,32,SFG,12,49,4.08,29,59.2%,13.8%,37.9%,24.1%,24.1%,86.2%,0.0%,51.0%,56.0%,58.3%,8.3%,1,0,16.7%,2,1,16.7%,2,1,0,3,0.0%,0,0,0
571,Matt LeCroy\lecroma01,25,MIN,42,138,3.29,93,67.4%,18.3%,29.0%,17.2%,35.5%,81.7%,0.0%,55.1%,64.5%,40.5%,0.0%,0,0,7.1%,3,2,7.1%,3,2,2,6,25.0%,0,0,0
572,Ricky Ledee*\ledeeri01,27,TEX,272,1015,3.73,625,61.6%,25.3%,17.8%,26.9%,30.1%,74.7%,0.3%,46.1%,76.2%,34.2%,5.5%,15,2,15.1%,41,15,10.3%,28,14,10,48,17.2%,0,0,0
573,Carlos Lee\leeca01,25,CHW,607,2183,3.60,1415,65.1%,25.9%,10.7%,29.7%,33.6%,74.1%,1.0%,48.2%,85.5%,30.8%,4.4%,27,0,13.7%,83,38,7.6%,46,27,14,71,16.5%,0,0,0
574,David Lee\leeda01,28,SDP,1,4,4.00,3,75.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%,75.0%,0.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
575,Derrek Lee\leede02,25,FLA,628,2415,3.85,1486,61.6%,25.8%,17.8%,26.8%,29.7%,74.2%,0.4%,45.7%,76.1%,29.8%,4.8%,30,4,15.1%,95,50,8.9%,56,34,39,87,31.0%,0,0,0
576,Travis Lee*\leetr01,26,PHI,644,2404,3.73,1432,60.0%,26.2%,13.6%,28.4%,31.8%,73.8%,2.0%,44.3%,81.6%,37.0%,5.6%,36,1,15.4%,99,38,10.1%,65,36,39,70,35.8%,0,0,0
577,Al Leiter*\leiteal01,35,NYM,64,224,3.50,163,72.8%,28.8%,29.4%,20.9%,20.9%,71.2%,0.0%,51.8%,58.6%,35.9%,3.1%,2,0,9.4%,6,0,1.6%,1,1,9,18,32.1%,0,0,0
578,Mark Leiter\leitema01,38,MIL,7,30,4.29,20,66.7%,35.0%,25.0%,25.0%,15.0%,65.0%,0.0%,43.3%,61.5%,28.6%,0.0%,0,0,14.3%,1,0,14.3%,1,0,1,3,25.0%,0,0,0
579,Curt Leskanic\leskacu01,33,MIL,1,3,3.00,2,66.7%,50.0%,0.0%,0.0%,50.0%,50.0%,0.0%,33.3%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
580,Jesse Levis*\levisje01,33,MIL,36,110,3.06,77,70.0%,26.0%,9.1%,31.2%,33.8%,74.0%,0.0%,51.8%,87.7%,38.9%,5.6%,2,0,8.3%,3,1,2.8%,1,1,3,4,42.9%,0,0,0
581,Allen Levrault\levraal01,23,MIL,41,168,4.10,123,73.2%,30.1%,19.5%,29.3%,21.1%,69.9%,0.0%,51.2%,72.1%,34.1%,4.9%,2,0,12.2%,5,0,4.9%,2,0,5,9,35.7%,0,0,0
582,Darren Lewis\lewisda01,33,BOS,181,598,3.30,394,65.9%,38.3%,6.6%,18.5%,36.5%,61.7%,0.0%,40.6%,89.3%,26.5%,1.1%,2,0,11.6%,21,7,5.5%,10,2,16,9,64.0%,0,0,0
583,Mark Lewis\lewisma01,31,CLE,13,49,3.77,31,63.3%,16.1%,12.9%,41.9%,29.0%,83.9%,0.0%,53.1%,84.6%,38.5%,7.7%,1,1,23.1%,3,1,7.7%,1,1,2,2,50.0%,0,0,0
584,Cory Lidle\lidleco01,29,OAK,2,7,3.50,6,85.7%,50.0%,33.3%,16.7%,0.0%,50.0%,0.0%,42.9%,33.3%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,1,50.0%,0,0,0
585,Jon Lieber*\liebejo01,31,CHC,87,290,3.33,205,70.7%,31.7%,13.2%,24.4%,30.7%,68.3%,0.0%,48.3%,80.7%,49.4%,2.3%,2,0,9.2%,8,4,5.7%,5,3,12,10,54.5%,0,0,0
586,Mike Lieberthal\liebemi01,29,PHI,137,501,3.66,317,63.9%,24.9%,12.3%,31.2%,31.5%,75.1%,2.7%,48.0%,83.6%,33.6%,4.4%,6,1,16.1%,22,10,7.3%,10,5,6,15,28.6%,0,0,0
587,Jeff Liefer*\liefeje01,26,CHW,279,1053,3.77,681,64.8%,22.6%,19.4%,30.4%,27.6%,77.4%,0.5%,50.1%,75.0%,35.8%,2.9%,8,0,13.3%,37,20,7.5%,21,16,22,47,31.9%,0,0,0
588,Ted Lilly*\lillyte01,25,NYY,3,13,4.33,8,72.7%,0.0%,37.5%,37.5%,25.0%,100.0%,40.0%,72.7%,62.5%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
589,Jose Lima\limajo01,28,TOT,18,54,3.00,41,75.9%,29.3%,19.5%,22.0%,29.3%,70.7%,0.0%,53.7%,72.4%,33.3%,0.0%,0,0,11.1%,2,0,0.0%,0,0,1,4,16.7%,0,0,0
590,Jose Lima\limajo01,28,HOU,17,50,2.94,38,76.0%,26.3%,21.1%,21.1%,31.6%,73.7%,0.0%,56.0%,71.4%,35.3%,0.0%,0,0,11.8%,2,0,0.0%,0,0,0,4,0.0%,0,0,0
591,Jose Lima\limajo01,28,DET,1,4,4.00,3,75.0%,66.7%,0.0%,33.3%,0.0%,33.3%,0.0%,25.0%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
592,Mike Lincoln\lincomi01,26,PIT,5,13,2.60,9,69.2%,44.4%,0.0%,0.0%,55.6%,55.6%,0.0%,38.5%,100.0%,40.0%,20.0%,1,0,20.0%,1,0,20.0%,1,0,0,0,,0,0,0
593,Mark Little\littlma01,28,COL,90,313,3.48,208,67.3%,22.1%,19.7%,26.9%,31.3%,77.9%,3.8%,52.4%,74.7%,41.1%,2.2%,2,0,12.2%,11,3,6.7%,6,6,4,16,20.0%,0,0,0
594,Graeme Lloyd*\lloydgr01,34,MON,3,9,3.00,5,55.6%,20.0%,20.0%,20.0%,40.0%,80.0%,0.0%,44.4%,75.0%,66.7%,0.0%,0,0,33.3%,1,1,0.0%,0,0,0,0,,0,0,0
595,Paul Lo Duca\loducpa01,29,LAD,520,1847,3.55,1150,62.5%,28.2%,6.5%,26.7%,38.6%,71.8%,1.0%,44.9%,90.9%,26.0%,6.5%,34,1,15.4%,80,21,10.0%,52,36,11,19,36.7%,0,0,0
596,Esteban Loaiza\loaizes01,29,TOR,2,12,6.00,8,66.7%,12.5%,0.0%,62.5%,25.0%,87.5%,0.0%,58.3%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
597,Keith Lockhart*\lockhke01,36,ATL,199,714,3.59,471,66.3%,21.2%,11.3%,33.8%,33.8%,78.8%,1.6%,52.3%,85.7%,31.2%,4.5%,9,0,12.1%,24,9,7.0%,14,6,3,19,13.6%,0,0,0
598,James Lofton#\loftoja01,27,BOS,28,95,3.39,62,65.3%,25.8%,14.5%,22.6%,37.1%,74.2%,0.0%,48.4%,80.4%,28.6%,7.1%,2,0,25.0%,7,2,7.1%,2,2,2,2,50.0%,0,0,0
599,Kenny Lofton*\loftoke01,34,CLE,577,2084,3.61,1283,61.7%,27.7%,7.9%,28.8%,35.7%,72.3%,0.5%,44.6%,89.1%,27.0%,3.1%,18,0,14.2%,82,48,7.5%,43,24,31,38,44.9%,0,0,0
600,Kyle Lohse\lohseky01,22,MIN,5,19,3.80,13,68.4%,15.4%,23.1%,38.5%,23.1%,84.6%,0.0%,57.9%,72.7%,40.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,2,0.0%,0,0,0
601,Terrence Long*\longte01,25,OAK,689,2534,3.68,1578,63.0%,28.6%,10.6%,27.1%,33.7%,71.4%,3.0%,45.0%,85.1%,19.3%,4.6%,32,1,16.3%,112,60,7.3%,50,35,39,64,37.9%,0,0,0
602,Braden Looper\loopebr01,26,FLA,2,9,4.50,7,77.8%,42.9%,28.6%,28.6%,0.0%,57.1%,0.0%,44.4%,50.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,2,0.0%,0,0,0
603,Albie Lopez\lopezal02,29,TOT,34,115,3.38,78,67.8%,21.8%,28.2%,26.9%,23.1%,78.2%,0.0%,53.0%,63.9%,52.9%,0.0%,0,0,5.9%,2,0,5.9%,2,2,4,9,30.8%,0,0,0
604,Albie Lopez\lopezal02,29,TBD,5,20,4.00,14,70.0%,14.3%,35.7%,35.7%,14.3%,85.7%,0.0%,60.0%,58.3%,40.0%,0.0%,0,0,20.0%,1,0,0.0%,0,0,0,3,0.0%,0,0,0
605,Albie Lopez\lopezal02,29,ARI,29,95,3.28,64,67.4%,23.4%,26.6%,25.0%,25.0%,76.6%,0.0%,51.6%,65.3%,55.2%,0.0%,0,0,3.4%,1,0,6.9%,2,2,4,6,40.0%,0,0,0
606,Felipe Lopez#\lopezfe01,21,TOR,193,696,3.61,478,68.9%,25.9%,16.1%,28.5%,29.5%,74.1%,0.9%,51.0%,78.2%,33.2%,4.1%,8,0,7.8%,15,3,7.3%,14,5,11,28,28.2%,0,0,0
607,Javy Lopez\lopezja01,30,ATL,482,1658,3.44,1076,65.3%,20.6%,17.9%,27.8%,33.6%,79.4%,1.7%,51.8%,77.4%,34.0%,5.6%,27,8,13.3%,64,23,6.2%,30,18,16,66,19.5%,0,0,0
608,Luis Lopez#\lopezlu02,30,MIL,248,833,3.36,536,64.7%,24.1%,12.5%,29.1%,34.3%,75.9%,1.7%,49.2%,83.5%,38.3%,4.0%,10,1,14.5%,36,16,6.5%,16,8,17,27,38.6%,0,0,0
609,Luis Lopez\lopezlu03,27,TOR,129,477,3.70,301,63.6%,32.2%,9.6%,23.6%,34.6%,67.8%,2.3%,43.1%,85.8%,23.3%,3.9%,5,0,15.5%,20,9,10.9%,14,9,7,9,43.8%,0,0,0
610,Mendy Lopez\lopezme01,27,TOT,66,270,4.09,155,58.3%,31.0%,23.2%,20.6%,25.2%,69.0%,3.5%,40.2%,66.4%,30.3%,6.1%,4,0,18.2%,12,5,10.6%,7,6,3,17,15.0%,0,0,0
611,Mendy Lopez\lopezme01,27,HOU,18,72,4.00,44,61.1%,25.0%,15.9%,34.1%,25.0%,75.0%,0.0%,45.8%,78.8%,33.3%,0.0%,0,0,22.2%,4,3,11.1%,2,1,1,3,25.0%,0,0,0
612,Mendy Lopez\lopezme01,27,PIT,48,198,4.13,111,57.2%,33.3%,26.1%,15.3%,25.2%,66.7%,4.6%,38.1%,60.8%,29.2%,8.3%,4,0,16.7%,8,2,10.4%,5,5,2,14,12.5%,0,0,0
613,Mark Loretta\loretma01,29,MIL,432,1616,3.74,1040,64.4%,33.8%,6.8%,26.0%,33.5%,66.3%,0.0%,42.6%,89.7%,22.0%,6.5%,28,1,17.4%,75,18,7.9%,34,18,18,28,39.1%,0,0,0
614,Derek Lowe\lowede01,28,BOS,1,4,4.00,3,75.0%,66.7%,33.3%,0.0%,0.0%,33.3%,0.0%,25.0%,0.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
615,Sean Lowe\lowese01,30,CHW,3,9,3.00,7,77.8%,28.6%,28.6%,14.3%,28.6%,71.4%,0.0%,55.6%,60.0%,33.3%,0.0%,0,0,33.3%,1,0,0.0%,0,0,0,1,0.0%,0,0,0
616,Mike Lowell\lowelmi01,27,FLA,615,2233,3.63,1389,62.5%,24.5%,11.2%,29.6%,34.7%,75.5%,1.4%,47.2%,85.1%,26.0%,5.7%,35,2,14.1%,87,36,10.1%,62,36,21,58,26.6%,0,0,0
617,Julio Lugo\lugoju01,25,HOU,586,2239,3.82,1393,62.2%,31.2%,14.7%,24.0%,30.1%,68.8%,0.0%,42.8%,78.6%,29.7%,3.1%,18,0,13.0%,76,35,7.8%,46,21,41,75,35.3%,0,0,0
618,Fernando Lunar\lunarfe01,24,BAL,180,572,3.18,404,70.6%,24.3%,15.8%,25.7%,34.2%,75.7%,0.0%,53.5%,79.1%,43.9%,0.6%,1,0,4.4%,8,4,5.0%,9,4,10,22,31.3%,0,0,0
619,John Mabry*\mabryjo01,30,TOT,174,659,3.79,413,63.1%,19.1%,21.8%,32.4%,26.6%,80.9%,1.6%,51.0%,73.1%,43.7%,5.7%,10,1,17.8%,31,16,9.8%,17,10,10,36,21.7%,0,0,0
620,John Mabry*\mabryjo01,30,STL,7,24,3.43,17,70.8%,17.6%,17.6%,35.3%,29.4%,82.4%,0.0%,58.3%,78.6%,57.1%,14.3%,1,1,14.3%,1,0,14.3%,1,1,1,1,50.0%,0,0,0
621,John Mabry*\mabryjo01,30,FLA,167,635,3.80,396,62.8%,19.2%,22.0%,32.3%,26.5%,80.8%,1.7%,50.7%,72.8%,43.1%,5.4%,9,0,18.0%,30,16,9.6%,16,9,9,35,20.5%,0,0,0
622,Robert Machado\macharo01,28,CHC,146,503,3.45,332,66.7%,21.1%,17.5%,27.7%,33.7%,78.9%,2.9%,52.6%,77.9%,35.6%,4.8%,7,0,15.8%,23,9,1.4%,2,2,7,19,26.9%,0,0,0
623,Jose Macias#\maciajo01,29,DET,537,1851,3.45,1243,67.2%,24.5%,12.6%,27.1%,35.8%,75.5%,0.0%,50.7%,83.3%,35.9%,3.5%,19,3,12.5%,67,21,7.6%,41,18,6,48,11.1%,0,0,0
624,Rob Mackowiak*\mackoro01,25,PIT,240,881,3.67,606,70.1%,17.2%,21.8%,33.5%,27.6%,82.8%,6.2%,58.1%,73.7%,47.9%,3.8%,9,0,8.8%,21,7,6.3%,15,11,10,42,19.2%,0,0,0
625,Scott MacRae\macrasc01,26,CIN,3,11,3.67,9,81.8%,11.1%,22.2%,44.4%,22.2%,88.9%,0.0%,72.7%,75.0%,33.3%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
626,Greg Maddux\maddugr01,35,ATL,81,227,2.80,170,74.9%,16.5%,23.5%,25.9%,34.1%,83.5%,0.0%,62.6%,71.8%,59.3%,1.2%,1,0,2.5%,2,1,2.5%,2,0,3,16,15.8%,0,0,0
627,Dave Magadan*\magadda01,38,SDP,142,598,4.21,354,59.2%,40.4%,8.2%,20.6%,30.8%,59.6%,0.0%,35.3%,86.3%,10.6%,8.5%,12,0,16.2%,23,3,14.1%,20,11,7,13,35.0%,0,0,0
628,Wendell Magee\mageewe01,28,DET,234,887,3.79,552,62.5%,28.3%,15.4%,26.4%,29.9%,71.7%,1.2%,44.8%,78.5%,28.2%,4.3%,10,1,14.5%,34,16,8.1%,19,12,11,33,25.0%,0,0,0
629,Chris Magruder#\magruch01,24,TEX,31,111,3.58,69,62.2%,31.9%,8.7%,24.6%,34.8%,68.1%,0.0%,42.3%,87.2%,32.3%,3.2%,1,0,12.9%,4,2,6.5%,2,0,2,3,40.0%,0,0,0
630,Ron Mahay*\mahayro01,30,CHC,2,7,3.50,6,85.7%,33.3%,16.7%,33.3%,16.7%,66.7%,0.0%,57.1%,75.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
631,Pat Mahomes\mahompa01,30,TEX,1,5,5.00,4,80.0%,50.0%,0.0%,25.0%,25.0%,50.0%,0.0%,40.0%,100.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
632,Josias Manzanillo\manzajo01,33,PIT,1,1,1.00,1,100.0%,0.0%,0.0%,0.0%,100.0%,100.0%,,100.0%,100.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
633,Jason Marquis*\marquja01,22,ATL,35,125,3.57,91,72.8%,25.3%,17.6%,31.9%,25.3%,74.7%,0.0%,54.4%,76.5%,37.1%,2.9%,1,0,8.6%,3,0,8.6%,3,1,2,8,20.0%,0,0,0
634,Eli Marrero\marreel01,27,STL,226,765,3.38,527,69.5%,21.3%,15.9%,30.0%,32.8%,78.7%,2.9%,54.7%,79.8%,38.1%,3.1%,7,0,10.6%,24,7,4.4%,10,5,4,32,11.1%,0,0,0
635,Damaso Marte*\marteda01,26,PIT,4,9,2.25,8,88.9%,25.0%,37.5%,0.0%,37.5%,75.0%,0.0%,66.7%,50.0%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
636,Al Martin*\martial03,33,SEA,325,1236,3.80,734,60.2%,20.6%,17.3%,31.3%,30.8%,79.4%,3.2%,47.8%,78.2%,40.0%,6.2%,20,3,18.2%,59,27,11.7%,38,23,17,42,28.8%,0,0,0
637,Tom Martin*\martito02,31,NYM,3,6,2.00,5,83.3%,0.0%,40.0%,20.0%,40.0%,100.0%,0.0%,83.3%,60.0%,66.7%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
638,Dave Martinez*\martida01,36,ATL,260,1062,4.08,663,62.4%,35.7%,10.1%,25.0%,29.1%,64.3%,0.0%,40.1%,84.3%,13.5%,6.9%,18,0,17.3%,45,13,11.9%,31,14,9,35,20.5%,0,0,0
639,Edgar Martinez\martied01,38,SEA,581,2430,4.18,1368,57.0%,39.3%,9.3%,23.0%,28.4%,60.7%,2.8%,34.6%,84.7%,12.0%,6.0%,35,2,19.3%,112,43,11.9%,69,28,38,52,42.2%,0,0,0
640,Felix Martinez#\martife01,27,TBD,238,788,3.31,532,67.5%,31.4%,15.6%,19.7%,33.3%,68.6%,0.0%,46.3%,77.3%,38.7%,1.3%,3,0,9.2%,22,8,5.9%,14,6,17,29,37.0%,0,0,0
641,Ramon Martinez*\martira02,33,PIT,5,25,5.00,19,76.0%,21.1%,31.6%,31.6%,15.8%,78.9%,0.0%,60.0%,60.0%,60.0%,20.0%,1,0,20.0%,1,0,20.0%,1,1,0,2,0.0%,0,0,0
642,Ramon Martinez\martira03,28,SFG,447,1621,3.63,999,62.4%,33.1%,8.5%,23.2%,35.1%,66.9%,3.4%,41.8%,87.3%,20.6%,4.5%,20,0,15.0%,67,23,7.2%,32,19,18,34,34.6%,0,0,0
643,Sandy Martinez*\martisa01,30,MON,1,4,4.00,3,75.0%,33.3%,33.3%,0.0%,33.3%,66.7%,0.0%,50.0%,50.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,,0,0,0
644,Tino Martinez*\martiti02,33,NYY,638,2345,3.68,1486,63.5%,27.9%,10.7%,27.7%,33.8%,72.1%,0.6%,45.8%,85.2%,22.6%,5.2%,33,7,15.4%,98,45,8.3%,53,36,28,61,31.5%,0,0,0
645,Henry Mateo#\mateohe01,24,MON,9,33,3.67,22,66.7%,36.4%,4.5%,22.7%,36.4%,63.6%,0.0%,42.4%,92.9%,22.2%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0,100.0%,0,0,0
646,Ruben Mateo\mateoru01,23,TEX,147,550,3.74,361,65.6%,21.3%,16.9%,33.0%,28.8%,78.7%,0.0%,51.6%,78.5%,27.9%,2.0%,3,0,10.2%,15,10,6.8%,10,2,3,25,10.7%,0,0,0
647,Mike Matheny\mathemi01,30,STL,425,1555,3.66,999,64.8%,24.7%,16.3%,27.3%,31.6%,75.3%,2.3%,48.8%,78.3%,31.5%,3.8%,16,0,12.5%,53,24,5.4%,23,13,20,55,26.3%,0,0,0
648,T.J. Mathews\mathet.01,31,TOT,3,11,3.67,9,81.8%,77.8%,22.2%,0.0%,0.0%,22.2%,0.0%,18.2%,0.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,2,1,66.7%,0,0,0
649,T.J. Mathews\mathet.01,31,STL,3,11,3.67,9,81.8%,77.8%,22.2%,0.0%,0.0%,22.2%,0.0%,18.2%,0.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,2,1,66.7%,0,0,0
650,Luis Matos\matoslu01,22,BAL,112,444,3.96,268,60.4%,31.7%,17.2%,25.0%,26.1%,68.3%,0.0%,41.2%,74.9%,25.0%,4.5%,5,0,17.0%,19,7,9.8%,11,5,7,23,23.3%,0,0,0
651,Troy Mattes\mattetr01,25,MON,16,60,3.75,37,61.7%,21.6%,16.2%,24.3%,37.8%,78.4%,0.0%,48.3%,79.3%,43.8%,0.0%,0,0,6.3%,1,1,0.0%,0,0,1,1,50.0%,0,0,0
652,Gary Matthews#\matthga02,26,TOT,472,1838,3.89,1090,59.5%,30.4%,16.6%,24.5%,28.5%,69.6%,0.7%,41.4%,76.2%,25.4%,7.2%,34,0,18.0%,85,24,13.6%,64,29,25,75,25.0%,0,0,0
653,Gary Matthews#\matthga02,26,CHC,302,1184,3.92,701,59.5%,29.1%,15.3%,26.0%,29.7%,70.9%,1.0%,42.2%,78.5%,24.5%,7.3%,22,0,17.9%,54,16,13.9%,42,21,12,43,21.8%,0,0,0
654,Gary Matthews#\matthga02,26,PIT,170,654,3.85,389,59.5%,32.6%,19.0%,21.9%,26.5%,67.4%,0.0%,40.1%,71.8%,27.1%,7.1%,12,0,18.2%,31,8,12.9%,22,8,13,32,28.9%,0,0,0
655,Mike Matthews*\matthmi01,27,STL,18,52,2.89,39,75.0%,23.1%,10.3%,30.8%,35.9%,76.9%,0.0%,57.7%,86.7%,22.2%,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,2,25.0%,0,0,0
656,Dave Maurer\maureda01,26,SDP,1,3,3.00,3,100.0%,33.3%,33.3%,33.3%,0.0%,66.7%,,66.7%,50.0%,0.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
657,Jason Maxwell\maxweja01,29,MIN,78,319,4.09,204,65.6%,32.4%,19.6%,25.5%,22.5%,67.6%,7.0%,44.4%,71.0%,16.7%,3.8%,3,0,10.3%,8,1,7.7%,6,4,6,17,26.1%,0,0,0
658,Brent Mayne*\maynebr01,33,TOT,359,1292,3.60,809,63.4%,25.6%,10.4%,28.1%,36.0%,74.4%,3.3%,47.2%,86.0%,26.7%,4.7%,17,0,16.7%,60,28,7.5%,27,12,7,34,17.1%,0,0,0
659,Brent Mayne*\maynebr01,33,COL,179,661,3.69,404,62.2%,24.8%,11.9%,29.0%,34.4%,75.2%,4.3%,46.8%,84.2%,26.8%,6.7%,12,0,20.7%,37,16,8.4%,15,6,2,22,8.3%,0,0,0
660,Brent Mayne*\maynebr01,33,KCR,180,631,3.51,405,64.7%,26.4%,8.9%,27.2%,37.5%,73.6%,2.2%,47.6%,87.9%,26.7%,2.8%,5,0,12.8%,23,12,6.7%,12,6,5,12,29.4%,0,0,0
661,Joe Mays#\maysjo01,25,MIN,2,7,3.50,5,71.4%,20.0%,20.0%,40.0%,20.0%,80.0%,0.0%,57.1%,75.0%,100.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,0.0%,0,0,0
662,Dave McCarty\mccarda01,31,KCR,230,889,3.87,539,60.9%,25.0%,15.2%,30.1%,29.7%,75.0%,1.1%,45.6%,79.7%,29.6%,2.6%,6,1,13.0%,30,19,7.4%,17,10,13,32,28.9%,0,0,0
663,Quinton McCracken#\mccraqu01,30,MIN,70,293,4.19,192,65.5%,36.5%,11.5%,25.0%,27.1%,63.5%,0.0%,41.6%,82.0%,27.1%,1.4%,1,0,11.4%,8,2,12.9%,9,2,5,8,38.5%,0,0,0
664,Donzell McDonald#\mcdondo01,26,NYY,4,12,3.00,10,83.3%,10.0%,40.0%,30.0%,20.0%,90.0%,0.0%,75.0%,55.6%,50.0%,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,2,0.0%,0,0,0
665,John McDonald\mcdonjo03,26,CLE,25,100,4.00,63,63.0%,30.2%,15.9%,28.6%,25.4%,69.8%,0.0%,44.0%,77.3%,28.0%,0.0%,0,0,8.0%,2,1,0.0%,0,0,2,5,28.6%,0,0,0
